Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",26y 97d,161 (70-0-91 43.48%),10 (0.06),←,
8,"Ashcroft, Will",18y 316d,1 (0-0-1 0.00%),1 (1.00),←,
33,"Bailey, Zac",23y 176d,95 (60-0-35 63.16%),94 (0.99),←,
7,"Berry, Jarrod",25y 41d,109 (57-0-52 52.29%),48 (0.44),←,
23,"Cameron, Charlie",28y 256d,177 (111-1-65 62.99%),301 (1.70),104 (64-0-40 61.54%),214 (2.06)
18,"Coleman, Keidean",22y 352d,42 (27-0-15 64.29%),12 (0.29),←,
3,"Daniher, Joe",29y 14d,152 (68-1-83 45.07%),277 (1.82),44 (28-0-16 63.64%),86 (1.95)
5,"Dunkley, Josh",26y 68d,117 (65-0-52 55.56%),65 (0.56),1 (0-0-1 0.00%),
19,"Gunston, Jack",31y 153d,226 (136-1-89 60.40%),432 (1.91),1 (0-0-1 0.00%),2 (2.00)
30,"Hipwood, Eric",25y 186d,128 (63-0-65 49.22%),189 (1.48),←,
11,"McCarthy, Lincoln",29y 147d,120 (84-0-36 70.00%),132 (1.10),91 (61-0-30 67.03%),107 (1.18)
6,"McCluggage, Hugh",25y 15d,131 (70-0-61 53.44%),84 (0.64),←,
46,"McInerney, Oscar",28y 251d,102 (62-0-40 60.78%),46 (0.45),←,
26,"McKenna, Conor",26y 355d,80 (35-1-44 44.38%),21 (0.26),1 (0-0-1 0.00%),1 (1.00)
9,"Neale, Lachie",29y 298d,221 (121-0-100 54.75%),112 (0.51),86 (56-0-30 65.12%),45 (0.52)
40,"Payne, Jack",23y 154d,28 (14-0-14 50.00%),2 (0.07),←,
20,"Prior, Jaxon",21y 287d,31 (23-0-8 74.19%),10 (0.32),←,
16,"Rayner, Cam",23y 148d,88 (50-0-38 56.82%),81 (0.92),←,
10,"Rich, Daniel",32y 284d,269 (116-1-152 43.31%),115 (0.43),←,
2,"Robertson, Deven",21y 261d,26 (15-0-11 57.69%),7 (0.27),←,
37,"Starcevich, Brandon",23y 237d,72 (48-0-24 66.67%),5 (0.07),←,
29,"Tunstill, James",19y 243d,4 (1-0-3 25.00%),1 (0.25),←,
44,"Wilmot, Darcy",19y 77d,4 (2-0-2 50.00%),1 (0.25),←,
Totals,Totals,25y 128d,2384 (1298-5-1081 54.45%),2046 (0.86),,
C,"Fagan, Chris",61y 268d,137 (73-0-64 53.28%),,←,
