North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y,48 (17-1-30 36.46%),34 (0.71),←,
11,"Angus, Warwick",20y 316d,10 (4-0-6 40.00%),3 (0.30),←,
22,"Bryce, Paul",21y 318d,36 (13-1-22 37.50%),24 (0.67),←,
14,"Buckley, Ben",22y 331d,43 (15-0-28 34.88%),11 (0.26),←,
18,"Carey, Wayne",18y 364d,13 (4-0-9 30.77%),11 (0.85),←,
30,"Chandler, Jeff",24y 75d,16 (7-1-8 46.88%),2 (0.13),←,
23,"Clarkson, Alastair",22y 29d,45 (17-2-26 40.00%),51 (1.13),←,
6,"Fairley, Ian",25y 250d,93 (42-2-49 46.24%),135 (1.45),←,
29,"German, Peter",25y 113d,115 (53-3-59 47.39%),141 (1.23),←,
12,"Hamilton, Steven",19y 261d,2 (0-0-2 0.00%),1 (0.50),←,
34,"Hepburn, Mark",21y 270d,43 (17-1-25 40.70%),25 (0.58),←,
35,"Longmire, John",19y 146d,36 (10-1-25 29.17%),67 (1.86),←,
4,"Martyn, Mick",21y 268d,42 (15-1-26 36.90%),4 (0.10),←,
16,"McCarthy, John",23y 57d,47 (15-1-31 32.98%),36 (0.77),←,
25,"McDonald, Donald",28y 16d,135 (65-3-67 49.26%),145 (1.07),←,
19,"McRae, Dean",21y 195d,55 (22-1-32 40.91%),17 (0.31),←,
36,"Romero, Jose",18y 298d,18 (5-0-13 27.78%),18 (1.00),←,
2,"Schwass, Wayne",21y 180d,37 (12-0-25 32.43%),18 (0.49),←,
15,"Smith, Ross",25y 112d,111 (47-2-62 43.24%),24 (0.22),←,
46,"Stevens, Anthony",18y 328d,13 (3-0-10 23.08%),1 (0.08),←,
Totals,Totals,22y 69d,958 (383-20-555 39.98%),768 (0.80),,
C,"Schimmelbusch, Wayne",37y 127d,9 (2-0-7 22.22%),,←,
