North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",27y 120d,162 (85-1-76 52.78%),189 (1.17),←,
5,"Anderson, Stuart",21y 88d,19 (13-0-6 68.42%),2 (0.11),←,
11,"Archer, Glenn",22y 183d,72 (41-0-31 56.94%),43 (0.60),←,
14,"Armstrong, Matt",28y 206d,157 (68-0-89 43.31%),84 (0.54),25 (16-0-9 64.00%),13 (0.52)
12,"Blakey, John",29y 61d,201 (92-0-109 45.77%),60 (0.30),66 (40-0-26 60.61%),22 (0.33)
18,"Carey, Wayne",24y 119d,123 (70-0-53 56.91%),304 (2.47),←,
27,"Crocker, Darren",28y 181d,134 (61-1-72 45.90%),86 (0.64),←,
6,"Fairley, Ian",31y 5d,193 (98-2-93 51.30%),148 (0.77),←,
17,"Freeborn, Glenn",22y 229d,9 (6-0-3 66.67%),4 (0.44),←,
34,"King, David",23y 200d,41 (25-0-16 60.98%),12 (0.29),←,
7,"Laidley, Dani",28y 180d,116 (68-1-47 59.05%),12 (0.10),64 (39-0-25 60.94%),1 (0.02)
35,"Longmire, John",24y 266d,155 (78-1-76 50.65%),494 (3.19),←,
4,"Martyn, Mick",27y 23d,151 (79-1-71 52.65%),13 (0.09),←,
31,"McKernan, Corey",21y 278d,47 (30-0-17 63.83%),41 (0.87),←,
13,"Nichols, Trent",26y 169d,91 (35-1-55 39.01%),88 (0.97),31 (18-0-13 58.06%),39 (1.26)
22,"Roberts, Mark",30y 87d,142 (66-0-76 46.48%),113 (0.80),65 (40-0-25 61.54%),94 (1.45)
3,"Rock, Anthony",24y 359d,112 (64-0-48 57.14%),93 (0.83),←,
2,"Schwass, Wayne",26y 300d,147 (77-0-70 52.38%),87 (0.59),←,
8,"Scott, Robert",26y 206d,157 (91-1-65 58.28%),181 (1.15),25 (16-0-9 64.00%),17 (0.68)
24,"Sholl, Craig",27y 267d,128 (70-0-58 54.69%),21 (0.16),←,
15,"Smith, Ross",30y 232d,221 (111-2-108 50.68%),36 (0.16),←,
Totals,Totals,26y 144d,2578 (1328-11-1239 51.51%),2111 (0.82),,
C,"Pagan, Denis",47y 364d,70 (43-0-27 61.43%),,←,
