Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 269d,60 (43-1-16 72.50%),28 (0.47),←,
18,"Betts, Eddie",31y 132d,280 (136-3-141 49.11%),537 (1.92),96 (61-0-35 63.54%),247 (2.57)
16,"Brown, Luke",25y 197d,118 (70-1-47 59.75%),11 (0.09),←,
39,"Doedee, Tom",21y 37d,3 (2-0-1 66.67%),,←,
26,"Douglas, Richard",31y 60d,222 (123-1-98 55.63%),150 (0.68),←,
28,"Ellis-Yolmen, Cam",25y 69d,17 (8-0-9 47.06%),9 (0.53),←,
6,"Gibbs, Bryce",29y 23d,234 (97-2-135 41.88%),141 (0.60),3 (2-0-1 66.67%),4 (1.33)
1,"Greenwood, Hugh",26y 32d,18 (12-1-5 69.44%),11 (0.61),←,
15,"Hartigan, Kyle",26y 151d,72 (49-0-23 68.06%),1 (0.01),←,
24,"Jacobs, Sam",29y 362d,177 (100-1-76 56.78%),45 (0.25),160 (93-1-66 58.44%),42 (0.26)
4,"Jenkins, Josh",29y 58d,117 (70-1-46 60.26%),236 (2.02),←,
8,"Kelly, Jake",23y 76d,37 (23-1-13 63.51%),,←,
29,"Laird, Rory",24y 99d,104 (64-1-39 62.02%),9 (0.09),←,
27,"Lynch, Tom",27y 204d,107 (68-1-38 64.02%),156 (1.46),101 (64-1-36 63.86%),152 (1.50)
14,"Mackay, David",29y 256d,188 (114-1-73 60.90%),55 (0.29),←,
41,"McGovern, Mitch",23y 178d,39 (28-1-10 73.08%),55 (1.41),←,
30,"Milera, Wayne",20y 205d,26 (19-1-6 75.00%),13 (0.50),←,
44,"Murphy, Lachlan",19y 124d,3 (2-0-1 66.67%),3 (1.00),←,
11,"Seedsman, Paul",26y 75d,72 (42-1-29 59.03%),33 (0.46),23 (15-1-7 67.39%),16 (0.70)
9,"Sloane, Rory",28y 21d,168 (99-1-68 59.23%),108 (0.64),←,
12,"Talia, Daniel",26y 187d,149 (91-1-57 61.41%),6 (0.04),←,
13,"Walker, Taylor",27y 347d,155 (91-1-63 59.03%),364 (2.35),←,
Totals,Totals,26y 61d,2366 (1351-21-994 57.10%),1971 (0.83),,
C,"Pyke, Don",49y 123d,52 (36-1-15 70.19%),,←,
