Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Davey, Alwyn",23y 52d,14 (8-0-6 57.14%),15 (1.07),←,
2,"Dyson, Ricky",21y 281d,45 (16-1-28 36.67%),26 (0.58),←,
31,"Fletcher, Dustin",32y 60d,271 (171-3-97 63.65%),62 (0.23),←,
19,"Hille, David",26y 34d,117 (57-1-59 49.15%),84 (0.72),←,
5,"Hird, James",34y 152d,250 (146-5-99 59.40%),339 (1.36),←,
35,"Hislop, Tom",19y 29d,1 (0-0-1 0.00%),1 (1.00),←,
21,"Johns, Courtney",22y 234d,18 (3-0-15 16.67%),17 (0.94),←,
14,"Johnson, Jason",29y 162d,179 (103-2-74 58.10%),107 (0.60),←,
1,"Johnson, Mark",29y 44d,188 (110-2-76 59.04%),88 (0.47),←,
27,"Laycock, Jason",22y 244d,34 (12-0-22 35.29%),21 (0.62),←,
13,"Lovett, Andrew",24y 237d,42 (14-1-27 34.52%),52 (1.24),←,
25,"Lucas, Scott",29y 188d,239 (134-2-103 56.49%),412 (1.72),←,
33,"McPhee, Adam",24y 273d,118 (47-0-71 39.83%),56 (0.47),93 (41-0-52 44.09%),47 (0.51)
10,"McVeigh, Mark",26y 161d,155 (79-2-74 51.61%),68 (0.44),←,
22,"Michael, Mal",30y 12d,215 (118-1-96 55.12%),29 (0.13),14 (8-0-6 57.14%),1 (0.07)
38,"Nash, Jay",21y 197d,13 (6-1-6 50.00%),3 (0.23),←,
11,"Peverill, Damien",27y 359d,128 (62-2-64 49.22%),28 (0.22),←,
9,"Ramanauskas, Adam",26y 229d,112 (75-1-36 67.41%),54 (0.48),←,
30,"Ryder, Paddy",19y 114d,23 (9-1-13 41.30%),5 (0.22),←,
20,"Slattery, Henry",21y 165d,24 (11-1-12 47.92%),5 (0.21),←,
4,"Watson, Jobe",22y 148d,48 (18-1-29 38.54%),19 (0.40),←,
12,"Welsh, Andrew",24y 145d,109 (47-2-60 44.04%),16 (0.15),←,
Totals,Totals,25y 160d,2343 (1246-29-1068 53.18%),1507 (0.64),,
C,"Sheedy, Kevin",59y 194d,626 (384-6-236 61.82%),,←,
