Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",10,5,6.0,16,,1.0,,3.0,,5.0,1.0,3.0,,,,7,9,,,,,,85.0
15,"Anderson, Noah",13,1,8.0,21,1.0,,,2.0,2.0,6.0,7.0,3.0,,,,10,10,,,1.0,,,89.0
10,"Ballard, Charlie",11,5,3.0,14,1.0,,,,5.0,1.0,1.0,4.0,,1.0,,7,7,2.0,1.0,4.0,,,100.0
30,"Casboult, Levi",10,7,8.0,18,,1.0,3.0,1.0,,4.0,1.0,6.0,,1.0,,11,6,5.0,1.0,,,,90.0
25,"Collins, Sam",9,4,7.0,16,,,,5.0,3.0,,,1.0,,,,6,9,,,6.0,,,100.0
50,"Farrar, Jy",7,4,7.0,14,,1.0,,2.0,2.0,1.0,1.0,3.0,2.0,1.0,,9,6,1.0,,4.0,2.0,,73.0
3 ↓,"Flanders, Sam",2,3,5.0,7,,,,,,,,1.0,1.0,,,1,6,,,2.0,,,28.0
36,"Hollands, Elijah",6,4,6.0,12,,,,,1.0,3.0,1.0,4.0,,,,4,8,,,,,1.0,80.0
7,"Holman, Nick",9,2,10.0,19,,2.0,,6.0,1.0,2.0,,1.0,1.0,,,8,9,,,1.0,,2.0,79.0
40,"Jeffrey, Joel",6,2,3.0,9,1.0,1.0,,2.0,,3.0,,4.0,1.0,,,1,8,,1.0,1.0,1.0,,65.0
34,"King, Ben",5,4,2.0,7,1.0,2.0,,2.0,,1.0,,3.0,1.0,,,3,5,1.0,3.0,4.0,,2.0,90.0
22,"Long, Ben",12,2,7.0,19,,,,1.0,4.0,2.0,,4.0,1.0,1.0,,7,11,,,6.0,,,86.0
13,"Lukosius, Jack",11,9,2.0,13,5.0,2.0,,,,4.0,,2.0,,2.0,3.0,6,8,3.0,5.0,2.0,,,76.0
44,"Macpherson, Darcy",15,9,9.0,24,,,,2.0,6.0,4.0,,4.0,1.0,1.0,,9,16,1.0,,2.0,1.0,1.0,97.0
11,"Miller, Touk",11,4,9.0,20,,,,6.0,4.0,2.0,7.0,2.0,1.0,,,12,8,1.0,,1.0,,1.0,85.0
47,"Oea, Hewago",5,2,5.0,10,,,,1.0,1.0,1.0,1.0,1.0,,,,3,7,,,2.0,,,69.0
27,"Powell, Wil",10,2,5.0,15,,,,2.0,3.0,2.0,2.0,3.0,,1.0,,3,8,,,4.0,1.0,,65.0
41,"Rosas, Malcolm",5,2,2.0,7,,2.0,,2.0,,1.0,1.0,1.0,1.0,,,3,3,,,1.0,,,66.0
18,"Rowell, Matt",15,1,9.0,24,,,,5.0,2.0,2.0,9.0,11.0,1.0,3.0,2.0,18,8,,,2.0,,,86.0
6 ↑,"Sexton, Alex",3,1,,3,1.0,1.0,,1.0,,,,,,,,1,2,,1.0,1.0,,,43.0
24,"Swallow, David",12,2,3.0,15,,,,7.0,2.0,3.0,3.0,3.0,2.0,,,6,10,1.0,,1.0,,,78.0
14,"Weller, Lachie",17,7,12.0,29,,,,,8.0,,,5.0,,2.0,1.0,3,20,,,,1.0,,87.0
28,"Witts, Jarrod",6,1,7.0,13,,,35.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,,7,7,,,4.0,,,82.0
Totals,Totals,210,83,135.0,345,10.0,13.0,38.0,53.0,45.0,49.0,39.0,71.0,15.0,14.0,6.0,145,191,15.0,12.0,49.0,6.0,7.0,
Opposition,Opposition,220,114,127.0,347,7.0,12.0,27.0,55.0,39.0,52.0,23.0,69.0,14.0,15.0,,121,219,14.0,16.0,33.0,9.0,5.0,
