Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 234d,178 (82-2-94 46.63%),33 (0.19),96 (49-2-45 52.08%),10 (0.10)
24,"Amiss, Jye",20y 334d,39 (20-1-18 52.56%),67 (1.72),←,
41,"Banfield, Bailey",26y 124d,90 (43-2-45 48.89%),60 (0.67),←,
8,"Brayshaw, Andrew",24y 234d,138 (65-2-71 47.83%),47 (0.34),←,
5,"Chapman, Heath",22y 150d,34 (21-2-11 64.71%),1 (0.03),←,
6,"Clark, Jordan",23y 257d,94 (56-2-36 60.64%),20 (0.21),62 (35-2-25 58.06%),5 (0.08)
4,"Darcy, Sean",26y 17d,106 (49-2-55 47.17%),44 (0.42),←,
12,"Davies, Hugh",19y 275d,2 (2-0-0 100.00%),,←,
37,"Draper, Josh",20y 141d,13 (7-1-5 57.69%),,←,
32,"Frederick, Michael",24y 43d,70 (42-1-27 60.71%),75 (1.07),←,
7,"Fyfe, Nat",32y 285d,233 (123-3-107 53.43%),176 (0.76),←,
9,"Jackson, Luke",22y 274d,90 (56-2-32 63.33%),66 (0.73),38 (19-1-18 51.32%),36 (0.95)
44,"Johnson, Matthew",21y 105d,32 (15-1-16 48.44%),7 (0.22),←,
2,"OMeara, Jaeger",30y 127d,178 (80-3-95 45.79%),82 (0.46),35 (17-1-17 50.00%),12 (0.34)
13,"Ryan, Luke",28y 144d,147 (70-2-75 48.30%),3 (0.02),←,
3,"Serong, Caleb",23y 141d,95 (50-2-43 53.68%),22 (0.23),←,
14,"Sharp, Jeremy",22y 321d,38 (17-1-20 46.05%),15 (0.39),15 (9-1-5 63.33%),8 (0.53)
1,"Sturt, Sam",24y 48d,23 (11-0-12 47.83%),33 (1.43),←,
39,"Switkowski, Sam",27y 222d,80 (41-1-38 51.88%),49 (0.61),←,
35,"Treacy, Josh",21y 330d,51 (29-1-21 57.84%),59 (1.16),←,
34,"Wagner, Corey",27y 98d,32 (9-1-22 29.69%),6 (0.19),13 (7-1-5 57.69%),
31,"Walker, Brandon",21y 256d,58 (33-2-23 58.62%),2 (0.03),←,
26,"Young, Hayden",23y 79d,72 (38-2-32 54.17%),10 (0.14),←,
Totals,Totals,24y 200d,1893 (959-36-898 50.66%),877 (0.46),,
C,"Longmuir, Justin",43y 160d,99 (50-2-47 51.52%),,←,
