Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",18,6,2.0,20,,,,3.0,6.0,3.0,1.0,4.0,,2.0,,3.0,14,,,2.0,,1.0,89.0
18,"Banfield, Todd",4,1,2.0,6,1.0,1.0,,5.0,,2.0,1.0,2.0,1.0,1.0,,3.0,3,,,,,,79.0
17,"Beams, Claye",8,3,3.0,11,,,,3.0,,1.0,2.0,2.0,2.0,1.0,,6.0,5,,,,,,76.0
16,"Brown, Jonathan",3,3,,3,,,,,,1.0,,1.0,,,,,3,,,1.0,,,98.0
39,"Drummond, Josh",16,11,4.0,20,,,,1.0,4.0,1.0,,2.0,2.0,,,4.0,14,,,2.0,,,84.0
41,"Golby, Mitch",8,5,7.0,15,,,,5.0,2.0,1.0,,2.0,,1.0,,3.0,11,,,5.0,,,98.0
11,"Hanley, Pearce",14,7,4.0,18,,,,,4.0,1.0,2.0,4.0,,,,3.0,13,,,,,,88.0
2,"Harwood, Ryan",9,6,7.0,16,,,,7.0,2.0,1.0,3.0,2.0,,2.0,,6.0,10,,,2.0,,1.0,71.0
35,"Lester, Ryan",12,5,2.0,14,,,,,,,,2.0,,1.0,,5.0,8,,,2.0,,,98.0
23 ↓,"Leuenberger, Matthew",2,1,,2,,,1.0,,,1.0,,2.0,,1.0,,1.0,2,,,3.0,,,24.0
5,"Longer, Billy",8,2,,8,,,19.0,3.0,1.0,,4.0,1.0,1.0,1.0,,8.0,2,1.0,,4.0,,,79.0
36,"Maguire, Matt",11,8,3.0,14,,,,1.0,5.0,,,2.0,,1.0,,4.0,10,2.0,,7.0,,,98.0
9,"McGrath, Ashley",9,3,5.0,14,,,,5.0,2.0,2.0,,2.0,4.0,1.0,,9.0,6,,,2.0,,,85.0
21,"Merrett, Daniel",10,7,3.0,13,1.0,1.0,4.0,5.0,2.0,,1.0,3.0,2.0,,,5.0,9,,2.0,1.0,,,93.0
34,"OBrien, Jesse",4,3,4.0,8,,,,4.0,,,1.0,,1.0,,,4.0,4,,1.0,1.0,,,82.0
24,"Patfull, Joel",13,5,6.0,19,,,,2.0,5.0,,1.0,6.0,2.0,3.0,,11.0,8,1.0,,9.0,,,99.0
4 ↑,"Polec, Jared",12,5,3.0,15,2.0,2.0,,3.0,1.0,1.0,2.0,5.0,1.0,,,7.0,7,1.0,,,,,59.0
31,"Polkinghorne, James",11,7,7.0,18,,,,6.0,2.0,2.0,2.0,4.0,,1.0,,6.0,12,,,,,,85.0
29,"Raines, Andrew",5,2,4.0,9,,,,1.0,,,1.0,3.0,1.0,1.0,,3.0,6,,,,,,77.0
30,"Redden, Jack",10,6,11.0,21,,,,2.0,3.0,2.0,7.0,7.0,2.0,1.0,,14.0,11,,,,,,84.0
10,"Rich, Daniel",6,3,7.0,13,1.0,1.0,,,1.0,,3.0,2.0,1.0,1.0,,8.0,6,,2.0,1.0,,,78.0
38,"Rockliff, Tom",10,4,12.0,22,,,,7.0,,1.0,7.0,2.0,,1.0,,16.0,7,1.0,,3.0,,,76.0
Totals,Totals,203,103,96.0,299,5.0,5.0,24.0,63.0,40.0,20.0,38.0,60.0,20.0,20.0,,129.0,171,6.0,5.0,45.0,,2.0,
Opposition,Opposition,226,106,158.0,384,8.0,16.0,60.0,67.0,12.0,52.0,41.0,43.0,20.0,20.0,6.0,144.0,239,9.0,9.0,40.0,6.0,4.0,
