Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",11,3,3,14,,1.0,,1.0,,,,,3.0,4.0,,,,,,,,,
3,"Bairstow, Mark",18,1,9,27,3,,,1.0,,,,,1.0,,1.0,,,,,,,,
27,"Bews, Andrew",16,,5,21,,,,,,,,,,,,,,,,,,,
40,"Brown, Paul",4,,8,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Brownless, Bill",11,7,3,14,3,3.0,1.0,,,,,,2.0,7.0,,,,,,,,,
15,"Christensen, Martin",1,,4,5,,,,2.0,,,,,1.0,1.0,,,,,,,,,
7,"Couch, Paul",17,4,12,29,2,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
28,"Darcy, Tim",5,5,3,8,1,1.0,,,,,,,,1.0,,,,,,,,,
33,"Forssman, Darren",9,2,6,15,2,,,1.0,,,,,,1.0,,,,,,,,,
29,"Hinkley, Ken",18,9,6,24,,,,,,,,,5.0,2.0,2.0,,,,,,,,
32,"Hocking, Garry",19,3,12,31,3,3.0,,2.0,,,,,3.0,2.0,3.0,,,,,,,,
1,"Hocking, Steve",8,5,8,16,,,,2.0,,,,,1.0,2.0,,,,,,,,,
10,"Hooper, Stephen",7,5,11,18,,,18.0,2.0,,,,,2.0,1.0,,,,,,,,,
21,"Mansfield, Michael",18,7,7,25,2,1.0,,,,,,,2.0,,,,,,,,,,
43,"Merriman, Russell",8,3,5,13,2,2.0,,2.0,,,,,,,,,,,,,,,
24,"Poole, Trevor",14,8,10,24,1,1.0,,,,,,,,2.0,,,,,,,,,
20,"Rogers, Andrew",7,1,7,14,,,,2.0,,,,,3.0,,,,,,,,,,
37,"Simpson, Sean",21,5,3,24,1,2.0,,,,,,,2.0,4.0,,,,,,,,,
34,"Spencer, Trevor",12,4,8,20,,,,1.0,,,,,3.0,1.0,,,,,,,,,
26,"Stoneham, Barry",11,5,6,17,,1.0,8.0,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,77,136,371,20,16.0,28.0,21.0,,,,,31.0,31.0,6.0,,,,,,,,
Opposition,Opposition,206,71,127,333,10,8.0,12.0,16.0,,,,,31.0,31.0,,,,,,,,,
