Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
2,"Atkinson, Brodie",26y 246d,4 (2-0-2 50.00%),1 (0.25),2 (1-0-1 50.00%),1 (0.50)
8,"Bassett, Nathan",22y 117d,15 (7-0-8 46.67%),1 (0.07),←,
25,"Beinke, Bryan",23y 241d,1 (1-0-0 100.00%),1 (1.00),←,
26,"Bickley, Mark",29y 242d,169 (85-0-84 50.30%),53 (0.31),←,
24,"Burton, Brett",20y 334d,2 (1-0-1 50.00%),1 (0.50),←,
17,"Downsborough, Ian",27y 74d,36 (22-1-13 62.50%),13 (0.36),9 (7-0-2 77.78%),6 (0.67)
33,"Eccles, Andrew",19y 306d,20 (13-0-7 65.00%),14 (0.70),←,
9,"Edwards, Tyson",22y 240d,63 (34-0-29 53.97%),26 (0.41),←,
38,"Gallagher, David",18y 241d,2 (1-0-1 50.00%),,←,
34,"Hart, Ben",24y 268d,161 (82-1-78 51.24%),31 (0.19),←,
1,"Herbert, Lucas",21y 202d,2 (1-0-1 50.00%),1 (0.50),←,
11,"James, Brett",26y 109d,84 (44-1-39 52.98%),45 (0.54),42 (27-0-15 64.29%),19 (0.45)
3,"Jarman, Darren",32y 65d,177 (105-0-72 59.32%),256 (1.45),68 (40-0-28 58.82%),134 (1.97)
5,"Koster, Kym",26y 61d,98 (59-1-38 60.71%),36 (0.37),60 (39-0-21 65.00%),23 (0.38)
23,"McLeod, Andrew",22y 242d,81 (44-0-37 54.32%),78 (0.96),←,
15,"Pittman, David",30y 39d,118 (59-1-58 50.42%),30 (0.25),←,
32,"Ricciuto, Mark",23y 299d,130 (63-1-66 48.85%),86 (0.66),←,
10,"Robran, Matthew",28y 15d,87 (51-0-36 58.62%),83 (0.95),80 (47-0-33 58.75%),78 (0.98)
7,"Smart, Nigel",29y 317d,168 (84-1-83 50.30%),85 (0.51),←,
19,"Stevens, Mark",23y 160d,43 (30-0-13 69.77%),28 (0.65),22 (14-0-8 63.64%),8 (0.36)
29,"Thiessen, James",25y 52d,33 (16-0-17 48.48%),12 (0.36),26 (16-0-10 61.54%),9 (0.35)
46,"Wintle, Darryl",22y 361d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 342d,1495 (805-7-683 53.85%),881 (0.59),,
C,"Blight, Malcolm",49y 46d,215 (129-0-86 60.00%),,54 (34-0-20 62.96%),
