Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",9,2,5,14,,1.0,,5.0,1.0,3.0,4.0,2.0,3.0,1.0,,9.0,4.0,,,1.0,,2.0,100.0
21,"Black, Heath",11,6,4,15,,,,5.0,5.0,1.0,2.0,2.0,2.0,2.0,,6.0,8.0,1.0,,4.0,1.0,,84.0
2,"Carr, Josh",8,1,5,13,,,,10.0,,1.0,1.0,2.0,,1.0,,7.0,5.0,,,2.0,2.0,,91.0
9,"Carr, Matthew",9,3,2,11,,,,6.0,2.0,2.0,3.0,2.0,1.0,1.0,,7.0,4.0,,,2.0,,,91.0
25,"Dodd, Steven",7,6,5,12,,,,3.0,5.0,2.0,,4.0,2.0,1.0,,3.0,9.0,,,8.0,,,93.0
33,"Farmer, Jeff",7,2,2,9,2,1.0,,1.0,,2.0,2.0,,1.0,,,6.0,4.0,,1.0,3.0,,,62.0
14,"Grover, Antoni",6,3,4,10,,,,1.0,2.0,,,1.0,,1.0,,3.0,5.0,,1.0,7.0,,,99.0
4,"Hasleby, Paul",7,,1,8,,,,10.0,1.0,1.0,2.0,5.0,1.0,1.0,,5.0,3.0,,,,,,75.0
43,"Hayden, Roger",11,8,3,14,,,,5.0,3.0,4.0,1.0,6.0,,1.0,,4.0,11.0,,1.0,2.0,1.0,,91.0
11,"Headland, Des",14,1,4,18,1,,,2.0,4.0,4.0,5.0,8.0,2.0,1.0,,6.0,10.0,,,2.0,1.0,,91.0
37,"Johnson, Michael",9,5,4,13,,,1.0,2.0,5.0,3.0,,2.0,,,,2.0,10.0,,,10.0,1.0,,88.0
8,"McManus, Shaun",9,5,5,14,2,,,5.0,1.0,4.0,1.0,2.0,1.0,1.0,,7.0,10.0,,,1.0,,,73.0
18,"McPharlin, Luke",4,2,4,8,,,,1.0,1.0,1.0,,2.0,1.0,2.0,,4.0,4.0,,,8.0,,,86.0
16,"Mundy, David",5,1,,5,,,,2.0,3.0,,,2.0,,,,1.0,3.0,,,2.0,,,70.0
23,"Parker, Shane",4,2,4,8,,,,3.0,1.0,4.0,,,,,,2.0,6.0,,,1.0,,2.0,74.0
29,"Pavlich, Matthew",10,4,3,13,2,1.0,,3.0,,5.0,,2.0,,1.0,,6.0,3.0,1.0,2.0,1.0,,1.0,100.0
31,"Sandilands, Aaron",6,3,6,12,,1.0,39.0,1.0,2.0,3.0,1.0,3.0,,,,4.0,7.0,,,5.0,,,62.0
3,"Schammer, Byron",7,2,2,9,,,,4.0,2.0,1.0,1.0,1.0,,1.0,,2.0,7.0,,1.0,1.0,,,63.0
6,"Solomon, Dean",13,2,4,17,,,,8.0,4.0,5.0,3.0,,3.0,,2.0,9.0,5.0,,,3.0,,1.0,89.0
17,"Tarrant, Chris",7,6,4,11,1,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,4.0,6.0,1.0,1.0,2.0,,,96.0
22,"Thornton, Scott",4,2,,4,1,1.0,,4.0,,2.0,,1.0,1.0,,,1.0,3.0,,1.0,1.0,,,76.0
34,"Warnock, Robert",3,3,2,5,,,7.0,2.0,1.0,2.0,1.0,1.0,1.0,,,2.0,2.0,1.0,,1.0,,,46.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,69,73,243,9,7.0,48.0,84.0,43.0,52.0,29.0,49.0,20.0,16.0,2.0,100.0,129.0,4.0,8.0,67.0,6.0,6.0,
Opposition,Opposition,201,71,127,328,11,23.0,40.0,67.0,42.0,58.0,45.0,48.0,16.0,20.0,4.0,144.0,177.0,1.0,16.0,54.0,10.0,7.0,
