North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y 49d,54 (22-1-31 41.67%),49 (0.91),←,
44,"Brayshaw, Mark",24y 159d,10 (7-0-3 70.00%),2 (0.20),←,
22,"Bryce, Paul",22y 2d,42 (18-1-23 44.05%),25 (0.60),←,
18,"Carey, Wayne",19y 48d,18 (9-0-9 50.00%),24 (1.33),←,
30,"Chandler, Jeff",24y 124d,22 (12-1-9 56.82%),3 (0.14),←,
23,"Clarkson, Alastair",22y 78d,47 (19-2-26 42.55%),51 (1.09),←,
6,"Fairley, Ian",25y 299d,97 (45-2-50 47.42%),136 (1.40),←,
31,"Gallagher, Michael",24y 66d,22 (15-1-6 70.45%),19 (0.86),6 (5-0-1 83.33%),2 (0.33)
29,"German, Peter",25y 162d,119 (56-3-60 48.32%),145 (1.22),←,
34,"Hepburn, Mark",21y 319d,49 (22-1-26 45.92%),28 (0.57),←,
9,"Larkin, Matthew",25y 329d,119 (60-3-56 51.68%),103 (0.87),←,
35,"Longmire, John",19y 195d,42 (15-1-26 36.90%),97 (2.31),←,
4,"Martyn, Mick",21y 317d,47 (19-1-27 41.49%),4 (0.09),←,
16,"McCarthy, John",23y 106d,53 (20-1-32 38.68%),47 (0.89),←,
36,"Romero, Jose",18y 347d,24 (10-0-14 41.67%),29 (1.21),←,
2,"Schwass, Wayne",21y 229d,42 (17-0-25 40.48%),24 (0.57),←,
24,"Sholl, Craig",22y 196d,14 (7-0-7 50.00%),1 (0.07),←,
15,"Smith, Ross",25y 161d,115 (50-2-63 44.35%),24 (0.21),←,
32,"Smith, Shaun",21y 22d,32 (18-1-13 57.81%),18 (0.56),←,
46,"Stevens, Anthony",19y 12d,16 (6-0-10 37.50%),3 (0.19),←,
Totals,Totals,22y 198d,984 (447-21-516 45.43%),832 (0.85),,
C,"Schimmelbusch, Wayne",37y 176d,15 (7-0-8 46.67%),,←,
