Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",22y 312d,41 (31-0-10 75.61%),24 (0.59),←,
18,"Betts, Eddie",30y 175d,262 (124-3-135 47.90%),507 (1.94),78 (49-0-29 62.82%),217 (2.78)
16,"Brown, Luke",24y 240d,100 (59-0-41 59.00%),10 (0.10),←,
23,"Cameron, Charlie",22y 319d,58 (38-0-20 65.52%),72 (1.24),←,
2,"Crouch, Brad",23y 126d,46 (25-0-21 54.35%),14 (0.30),←,
44,"Crouch, Matt",22y 29d,56 (38-0-18 67.86%),12 (0.21),←,
26,"Douglas, Richard",30y 103d,204 (112-0-92 54.90%),139 (0.68),←,
7,"Gallucci, Jordan",19y 16d,1 (1-0-0 100.00%),1 (1.00),←,
20,"Greenwood, Hugh",25y 75d,1 (1-0-0 100.00%),3 (3.00),←,
17,"Hampton, Curtly",24y 71d,60 (15-0-45 25.00%),12 (0.20),9 (7-0-2 77.78%),2 (0.22)
15,"Hartigan, Kyle",25y 194d,60 (42-0-18 70.00%),1 (0.02),←,
24,"Jacobs, Sam",29y 40d,158 (88-0-70 55.70%),39 (0.25),141 (81-0-60 57.45%),36 (0.26)
8,"Kelly, Jake",22y 119d,18 (11-0-7 61.11%),,←,
29,"Laird, Rory",23y 142d,85 (52-0-33 61.18%),8 (0.09),←,
6,"Lever, Jake",21y 76d,42 (29-0-13 69.05%),3 (0.07),←,
27,"Lynch, Tom",26y 247d,92 (59-0-33 64.13%),139 (1.51),86 (55-0-31 63.95%),135 (1.57)
30,"Milera, Wayne",19y 248d,16 (13-0-3 81.25%),8 (0.50),←,
22,"Otten, Andy",28y 5d,88 (48-0-40 54.55%),28 (0.32),←,
9,"Sloane, Rory",27y 64d,150 (88-0-62 58.67%),94 (0.63),←,
33,"Smith, Brodie",25y 126d,129 (79-0-50 61.24%),40 (0.31),←,
12,"Talia, Daniel",25y 230d,131 (79-0-52 60.31%),6 (0.05),←,
13,"Walker, Taylor",27y 25d,138 (79-0-59 57.25%),327 (2.37),←,
Totals,Totals,24y 302d,1936 (1111-3-822 57.39%),1487 (0.77),,
C,"Pyke, Don",48y 166d,33 (24-0-9 72.73%),,←,
