Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",23y 164d,70 (16-1-53 23.57%),52 (0.74),←,
15,"Anderson, Noah",20y 157d,33 (9-1-23 28.79%),4 (0.12),←,
2,"Atkins, Rory",27y 12d,107 (64-1-42 60.28%),49 (0.46),6 (2-0-4 33.33%),2 (0.33)
10,"Ballard, Charlie",22y 1d,65 (15-1-49 23.85%),1 (0.02),←,
3,"Bowes, Jack",23y 179d,75 (18-1-56 24.67%),14 (0.19),←,
7,"Brodie, Will",22y 335d,24 (3-0-21 12.50%),3 (0.13),←,
29,"Burgess, Chris",25y 240d,29 (8-0-21 27.59%),13 (0.45),←,
25,"Collins, Sam",27y 39d,55 (17-1-37 31.82%),,41 (14-1-26 35.37%),
19,"Corbett, Josh",25y 92d,28 (5-1-22 19.64%),25 (0.89),←,
8,"Fiorini, Brayden",23y 336d,58 (12-1-45 21.55%),18 (0.31),←,
26,"Flanders, Sam",20y,20 (6-1-13 32.50%),5 (0.25),←,
46,"Graham, Caleb",20y 315d,22 (3-0-19 13.64%),,←,
34,"King, Ben",21y 17d,49 (11-1-37 23.47%),85 (1.73),←,
23,"Lemmens, Sean",26y 264d,110 (29-2-79 27.27%),25 (0.23),←,
13,"Lukosius, Jack",20y 349d,56 (14-1-41 25.89%),9 (0.16),←,
17,"Markov, Oleg",25y 77d,40 (18-0-22 45.00%),4 (0.10),17 (6-0-11 35.29%),1 (0.06)
11,"Miller, Touk",25y 152d,134 (31-2-101 23.88%),37 (0.28),←,
27,"Powell, Wil",21y 332d,53 (15-1-37 29.25%),11 (0.21),←,
22,"Rankine, Izak",21y 92d,30 (8-1-21 28.33%),28 (0.93),←,
18,"Rowell, Matt",20y 23d,13 (5-0-8 38.46%),8 (0.62),←,
6,"Sexton, Alex",27y 233d,150 (39-0-111 26.00%),147 (0.98),←,
37,"Sharp, Jeremy",19y 345d,7 (2-0-5 28.57%),2 (0.29),←,
24,"Swallow, David",28y 247d,171 (44-1-126 26.02%),78 (0.46),←,
Totals,Totals,23y 190d,1399 (392-18-989 28.02%),618 (0.44),,
C,"Dew, Stuart",41y 340d,79 (18-1-60 23.42%),,←,
