Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",26y 115d,164 (108-0-56 65.85%),65 (0.40),22 (18-0-4 81.82%),7 (0.32)
17,"Beams, Dayne",20y 217d,41 (29-1-11 71.95%),40 (0.98),←,
47,"Blair, Jarryd",20y 156d,10 (9-0-1 90.00%),6 (0.60),←,
15,"Brown, Leigh",28y 206d,221 (109-2-110 49.77%),115 (0.52),40 (31-1-8 78.75%),31 (0.77)
16,"Brown, Nathan",21y 274d,48 (29-0-19 60.42%),6 (0.13),←,
32,"Cloke, Travis",23y 196d,122 (73-1-48 60.25%),153 (1.25),←,
31,"Dawes, Chris",22y 124d,28 (23-0-5 82.14%),38 (1.36),←,
4,"Didak, Alan",27y 214d,180 (109-0-71 60.56%),253 (1.41),←,
6,"Goldsack, Tyson",23y 118d,55 (34-0-21 61.82%),5 (0.09),←,
26,"Johnson, Ben",29y 165d,206 (117-0-89 56.80%),61 (0.30),←,
18,"Jolly, Darren",28y 315d,190 (105-3-82 56.05%),92 (0.48),24 (19-1-4 81.25%),22 (0.92)
8,"Lumumba, Heritier",23y 306d,109 (69-1-39 63.76%),12 (0.11),←,
30,"Macaffer, Brent",22y 201d,24 (16-1-7 68.75%),17 (0.71),←,
5,"Maxwell, Nick",27y 106d,138 (81-1-56 59.06%),26 (0.19),←,
10,"Pendlebury, Scott",22y 253d,100 (63-1-36 63.50%),60 (0.60),←,
20,"Reid, Ben",21y 141d,27 (16-1-10 61.11%),3 (0.11),←,
39,"Shaw, Heath",24y 294d,113 (69-1-43 61.50%),25 (0.22),←,
22,"Sidebottom, Steele",19y 258d,34 (25-1-8 75.00%),25 (0.74),←,
36,"Swan, Dane",26y 204d,149 (87-1-61 58.72%),100 (0.67),←,
13,"Thomas, Dale",23y 88d,109 (69-1-39 63.76%),84 (0.77),←,
34,"Toovey, Alan",23y 178d,65 (45-1-19 70.00%),8 (0.12),←,
21,"Wellingham, Sharrod",22y 72d,50 (35-1-14 71.00%),23 (0.46),←,
Totals,Totals,24y 42d,2183 (1320-18-845 60.47%),1217 (0.56),,
C,"Malthouse, Mick",57y 31d,637 (363-5-269 57.38%),,259 (140-1-118 54.25%),
