North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",23y 41d,73 (35-1-37 48.63%),68 (0.93),←,
30,"Chandler, Jeff",25y 116d,41 (24-1-16 59.76%),4 (0.10),←,
23,"Clarkson, Alastair",23y 70d,50 (21-2-27 44.00%),51 (1.02),←,
27,"Crocker, Darren",24y 102d,73 (35-1-37 48.63%),48 (0.66),←,
12,"Dilena, Carl",24y 111d,31 (16-0-15 51.61%),19 (0.61),8 (6-0-2 75.00%),4 (0.50)
6,"Fairley, Ian",26y 291d,117 (58-2-57 50.43%),138 (1.18),←,
31,"Gallagher, Michael",25y 58d,43 (29-1-13 68.60%),23 (0.53),27 (19-0-8 70.37%),6 (0.22)
29,"German, Peter",26y 154d,137 (69-3-65 51.46%),168 (1.23),←,
9,"Larkin, Matthew",26y 321d,139 (73-3-63 53.60%),124 (0.89),←,
35,"Longmire, John",20y 187d,62 (29-1-32 47.58%),185 (2.98),←,
4,"Martyn, Mick",22y 309d,68 (33-1-34 49.26%),4 (0.06),←,
25,"McDonald, Donald",29y 57d,140 (68-3-69 49.64%),151 (1.08),←,
28,"Pickering, Liam",22y 300d,17 (6-0-11 35.29%),7 (0.41),←,
22,"Roberts, Mark",26y 8d,85 (31-0-54 36.47%),21 (0.25),8 (5-0-3 62.50%),2 (0.25)
3,"Rock, Anthony",20y 280d,31 (17-0-14 54.84%),37 (1.19),←,
2,"Schwass, Wayne",22y 221d,57 (27-0-30 47.37%),28 (0.49),←,
24,"Sholl, Craig",23y 188d,35 (21-0-14 60.00%),7 (0.20),←,
1,"Spargo, Paul",24y 270d,63 (32-2-29 52.38%),92 (1.46),←,
17,"Staritski, Justin",20y 361d,10 (7-0-3 70.00%),2 (0.20),←,
7,"Steele, Darren",25y 84d,98 (42-1-55 43.37%),27 (0.28),←,
Totals,Totals,24y 85d,1370 (673-22-675 49.12%),1204 (0.88),,
C,"Schimmelbusch, Wayne",38y 168d,36 (21-0-15 58.33%),,←,
