Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",22y 166d,35 (18-0-17 51.43%),5 (0.14),←,
21,"Barry, Leo",27y 353d,152 (84-0-68 55.26%),50 (0.33),←,
42,"Bevan, Paul",20y 222d,31 (17-0-14 54.84%),10 (0.32),←,
6,"Bolton, Craig",24y 341d,84 (49-0-35 58.33%),17 (0.20),55 (32-0-23 58.18%),7 (0.13)
24,"Bolton, Jude",25y 53d,122 (62-1-59 51.23%),68 (0.56),←,
32,"Buchanan, Amon",22y 209d,29 (14-0-15 48.28%),10 (0.34),←,
28,"Crouch, Jared",27y 63d,163 (84-1-78 51.84%),36 (0.22),←,
2,"Davis, Nick",25y 38d,114 (53-0-61 46.49%),146 (1.28),43 (23-0-20 53.49%),61 (1.42)
26,"Dempster, Sean",21y 107d,5 (2-0-3 40.00%),,←,
37,"Goodes, Adam",25y 119d,142 (72-1-69 51.06%),149 (1.05),←,
1,"Hall, Barry",28y 88d,160 (72-2-86 45.63%),357 (2.23),72 (38-1-33 53.47%),213 (2.96)
17,"Kennelly, Tadhg",23y 310d,82 (46-0-36 56.10%),25 (0.30),←,
31,"Kirk, Brett",28y 194d,104 (54-1-49 52.40%),47 (0.45),←,
4,"Mathews, Ben",26y 159d,140 (73-1-66 52.50%),26 (0.19),←,
33,"Moore, Jarred",19y 62d,1 (1-0-0 100.00%),1 (1.00),←,
5,"OKeefe, Ryan",24y 103d,74 (40-0-34 54.05%),77 (1.04),←,
19,"OLoughlin, Michael",28y 76d,203 (112-2-89 55.67%),328 (1.62),←,
30,"Roberts-Thomson, Lewis",21y 241d,29 (17-0-12 58.62%),5 (0.17),←,
22,"Saddington, Jason",25y 196d,136 (69-1-66 51.10%),40 (0.29),←,
25,"Schauble, Andrew",28y 171d,165 (72-0-93 43.64%),34 (0.21),86 (45-0-41 52.33%),23 (0.27)
8,"Spriggs, David",24y 102d,69 (28-2-39 42.03%),20 (0.29),5 (2-0-3 40.00%),
38,"Vogels, Luke",21y 334d,1 (1-0-0 100.00%),1 (1.00),←,
Totals,Totals,24y 252d,2041 (1040-12-989 50.96%),1452 (0.71),,
C,"Roos, Paul",41y 314d,65 (38-0-27 58.46%),,←,
