Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",26y,55 (37-0-18 67.27%),7 (0.13),49 (34-0-15 69.39%),7 (0.14)
4,"Bontempelli, Marcus",21y 254d,82 (48-0-34 58.54%),78 (0.95),←,
13,"Cloke, Travis",30y 153d,254 (154-2-98 61.02%),449 (1.77),8 (5-0-3 62.50%),8 (1.00)
12,"Cordy, Zaine",20y 282d,27 (18-0-9 66.67%),8 (0.30),←,
6,"Dahlhaus, Luke",24y 349d,134 (65-0-69 48.51%),106 (0.79),←,
31,"Dale, Bailey",21y 14d,27 (15-0-12 55.56%),19 (0.70),←,
35,"Daniel, Caleb",21y 29d,51 (33-0-18 64.71%),22 (0.43),←,
7,"Hunter, Lachie",22y 235d,81 (45-0-36 55.56%),40 (0.49),←,
21,"Liberatore, Tom",25y 81d,113 (50-0-63 44.25%),37 (0.33),←,
11,"Macrae, Jack",23y 2d,96 (52-0-44 54.17%),21 (0.22),←,
16,"McLean, Toby",21y 186d,35 (24-0-11 68.57%),28 (0.80),←,
2,"Murphy, Robert",35y 57d,309 (140-4-165 45.95%),181 (0.59),←,
42,"Picken, Liam",31y 4d,195 (99-0-96 50.77%),84 (0.43),←,
43,"Redpath, Jack",26y 235d,33 (21-0-12 63.64%),55 (1.67),←,
23,"Roughead, Jordan",26y 275d,123 (60-0-63 48.78%),28 (0.23),←,
14,"Smith, Clay",24y 86d,55 (23-0-32 41.82%),43 (0.78),←,
1,"Suckling, Matt",29y 11d,138 (99-0-39 71.74%),66 (0.48),36 (24-0-12 66.67%),15 (0.42)
3,"Wallis, Mitch",24y 285d,104 (48-0-56 46.15%),48 (0.46),←,
19,"Webb, Lukas",21y 154d,19 (13-0-6 68.42%),6 (0.32),←,
34,"Williams, Bailey",19y 299d,15 (9-0-6 60.00%),,←,
10,"Wood, Easton",27y 335d,125 (68-0-57 54.40%),18 (0.14),←,
33,"Young, Lewis",18y 228d,4 (4-0-0 100.00%),,←,
Totals,Totals,24y 261d,2075 (1125-6-944 54.22%),1344 (0.65),,
C,"Beveridge, Luke",46y 347d,68 (44-0-24 64.71%),,←,
