Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",21y 162d,17 (9-1-7 55.88%),,3 (1-0-2 33.33%),
16,"Camporeale, Scott",28y 243d,193 (102-0-91 52.85%),176 (0.91),←,
9,"Clarke, David",23y 331d,92 (39-1-52 42.93%),49 (0.53),3 (1-0-2 33.33%),1 (0.33)
26,"De Luca, Adrian",21y 331d,3 (1-0-2 33.33%),1 (0.33),←,
25,"Fevola, Brendan",23y 81d,66 (27-0-39 40.91%),141 (2.14),←,
14,"Fisher, Brad",20y 1d,19 (4-0-15 21.05%),21 (1.11),←,
11,"French, Barnaby",28y 137d,84 (39-1-44 47.02%),22 (0.26),22 (5-0-17 22.73%),2 (0.09)
2,"Harford, Daniel",27y 22d,156 (75-1-80 48.40%),67 (0.43),3 (1-0-2 33.33%),
33,"Houlihan, Ryan",22y 80d,79 (30-0-49 37.97%),68 (0.86),←,
27,"Hulme, Darren",26y 275d,106 (48-0-58 45.28%),52 (0.49),←,
10,"Johnson, Brett",22y 165d,41 (22-0-19 53.66%),11 (0.27),3 (1-0-2 33.33%),1 (0.33)
17,"Kenna, Stephen",22y 183d,3 (1-0-2 33.33%),3 (1.00),←,
12,"Lappin, Matthew",28y 53d,173 (79-1-93 45.95%),177 (1.02),118 (51-0-67 43.22%),151 (1.28)
3,"Morrell, Digby",24y 183d,43 (21-1-21 50.00%),48 (1.12),3 (1-0-2 33.33%),1 (0.33)
28,"Prendergast, Ian",23y 221d,35 (10-0-25 28.57%),8 (0.23),←,
29,"Scotland, Heath",23y 264d,56 (24-0-32 42.86%),14 (0.25),3 (1-0-2 33.33%),2 (0.67)
36,"Sporn, Trent",21y 200d,25 (6-0-19 24.00%),3 (0.12),←,
24,"Stevens, Nick",24y 98d,128 (74-2-52 58.59%),79 (0.62),1 (0-0-1 0.00%),1 (1.00)
15,"Teague, David",22y 341d,36 (19-0-17 52.78%),4 (0.11),3 (1-0-2 33.33%),
32,"Thornton, Bret",20y 147d,34 (7-0-27 20.59%),1 (0.03),←,
8,"Whitnall, Lance",24y 231d,141 (69-0-72 48.94%),270 (1.91),←,
34,"Wiggins, Simon",21y 212d,42 (11-0-31 26.19%),10 (0.24),←,
Totals,Totals,23y 296d,1572 (717-8-847 45.61%),1225 (0.78),,
C,"Pagan, Denis",56y 199d,265 (155-0-110 58.49%),,25 (5-0-20 20.00%),
