Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
36,"Bannister, Jordan",18y 227d,1 (1-0-0 100.00%),,←,
16,"Barnard, Paul",28y 122d,104 (73-0-31 70.19%),42 (0.40),93 (70-0-23 75.27%),38 (0.41)
22,"Barnes, John",32y 14d,190 (115-2-73 61.05%),88 (0.46),46 (38-1-7 83.70%),23 (0.50)
31,"Fletcher, Dustin",26y 39d,161 (112-3-46 70.50%),55 (0.34),←,
26,"Heffernan, Chris",22y 137d,61 (46-0-15 75.41%),22 (0.36),←,
3,"Henneman, Aaron",20y 184d,20 (18-0-2 90.00%),,←,
34,"Hille, David",20y 13d,4 (3-0-1 75.00%),1 (0.25),←,
5,"Hird, James",28y 131d,142 (94-4-44 67.61%),240 (1.69),←,
42,"Jacobs, Danny",20y 355d,21 (19-0-2 90.48%),6 (0.29),←,
14,"Johnson, Jason",23y 141d,52 (44-0-8 84.62%),25 (0.48),←,
1,"Johnson, Mark",23y 23d,51 (46-0-5 90.20%),9 (0.18),←,
17,"Lalich, Judd",25y 171d,13 (10-0-3 76.92%),3 (0.23),←,
18,"Lloyd, Matthew",23y 60d,117 (79-1-37 67.95%),404 (3.45),←,
25,"Lucas, Scott",23y 167d,104 (69-0-35 66.35%),161 (1.55),←,
28,"McGrath, Cory",22y 131d,4 (3-0-1 75.00%),4 (1.00),←,
10,"McVeigh, Mark",20y 140d,22 (18-0-4 81.82%),12 (0.55),←,
29,"Moorcroft, Gary",25y 60d,72 (53-0-19 73.61%),76 (1.06),←,
45,"Peverill, Damien",21y 338d,9 (8-0-1 88.89%),4 (0.44),←,
9,"Ramanauskas, Adam",20y 208d,38 (34-0-4 89.47%),18 (0.47),←,
43,"Rioli, Dean",23y 26d,31 (26-0-5 83.87%),48 (1.55),←,
7,"Solomon, Dean",21y 157d,63 (49-0-14 77.78%),20 (0.32),←,
6,"Wellman, Sean",26y 268d,147 (90-2-55 61.90%),26 (0.18),113 (77-1-35 68.58%),17 (0.15)
Totals,Totals,23y 191d,1427 (1010-12-405 70.78%),1264 (0.89),,
C,"Sheedy, Kevin",53y 173d,484 (316-5-163 65.81%),,←,
