Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",17,5,7,24,,,,4.0,2.0,4.0,3.0,,,,,6.0,18.0,1.0,,3.0,1.0,,94.0
38,"Cartledge, Tristan",2,,4,6,,,9.0,1.0,,1.0,,,,,,2.0,4.0,,,2.0,,,43.0
39,"Connors, Daniel",11,9,4,15,1,1.0,,2.0,,1.0,,2.0,,1.0,,,17.0,,,1.0,,1.0,64.0
9,"Cotchin, Trent",8,4,9,17,,1.0,,1.0,1.0,2.0,3.0,1.0,,,,7.0,10.0,,,2.0,,1.0,59.0
3,"Deledio, Brett",12,9,11,23,2,,,2.0,1.0,4.0,2.0,3.0,,2.0,,4.0,19.0,,1.0,1.0,1.0,2.0,90.0
10,"Edwards, Shane",5,3,12,17,,1.0,,1.0,1.0,1.0,4.0,3.0,2.0,2.0,,7.0,12.0,,,,1.0,1.0,72.0
41,"Foley, Nathan",10,1,5,15,1,,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,4.0,12.0,,,1.0,1.0,,73.0
23,"Jackson, Daniel",11,6,12,23,1,,,4.0,,5.0,4.0,2.0,2.0,,1.0,10.0,13.0,,,3.0,,,65.0
17,"Johnson, Kane",10,8,10,20,,,1.0,2.0,2.0,3.0,,,,,,2.0,18.0,,,,,,82.0
16,"McGuane, Luke",5,5,5,10,,,,3.0,3.0,,,,1.0,,,5.0,5.0,1.0,,2.0,,,100.0
13,"McMahon, Jordan",6,2,6,12,,,,,6.0,1.0,,7.0,,3.0,,4.0,8.0,,,2.0,2.0,,89.0
40,"Moore, Kelvin",8,8,7,15,,,,2.0,4.0,,,2.0,,2.0,,5.0,10.0,,,6.0,,,100.0
20,"Morton, Mitch",7,3,3,10,3,1.0,,3.0,,1.0,,1.0,,1.0,,1.0,8.0,,3.0,,,1.0,84.0
1,"Newman, Chris",13,5,3,16,1,,,3.0,1.0,6.0,,2.0,1.0,,3.0,2.0,13.0,,,3.0,3.0,,97.0
12,"Richardson, Matthew",15,10,3,18,2,2.0,,,2.0,1.0,,3.0,1.0,2.0,,3.0,16.0,,3.0,1.0,2.0,,100.0
8,"Riewoldt, Jack",8,4,5,13,,1.0,,2.0,,,2.0,1.0,2.0,1.0,,9.0,5.0,,,2.0,,1.0,86.0
25,"Schulz, Jay",9,5,3,12,1,1.0,,1.0,3.0,,,2.0,,1.0,,5.0,7.0,1.0,1.0,1.0,1.0,,86.0
5,"Simmonds, Troy",13,9,8,21,1,,7.0,1.0,,4.0,3.0,1.0,2.0,1.0,,5.0,16.0,,1.0,,2.0,1.0,76.0
30,"Tambling, Richard",10,7,7,17,,2.0,,1.0,1.0,5.0,2.0,1.0,1.0,,,8.0,9.0,,,3.0,,1.0,81.0
2,"Thursfield, Will",4,7,5,9,,,,,2.0,1.0,,4.0,,3.0,,,9.0,,,2.0,1.0,,100.0
21,"Tuck, Shane",17,12,14,31,2,,2.0,5.0,1.0,5.0,5.0,4.0,2.0,2.0,,12.0,19.0,1.0,2.0,3.0,,,81.0
35,"White, Matt",13,8,6,19,,2.0,,6.0,1.0,3.0,3.0,3.0,2.0,2.0,,8.0,11.0,1.0,,2.0,1.0,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,130,149,363,15,15.0,19.0,45.0,32.0,50.0,33.0,46.0,17.0,24.0,4.0,109.0,259.0,5.0,11.0,40.0,16.0,10.0,
Opposition,Opposition,198,125,117,315,15,8.0,30.0,52.0,30.0,49.0,30.0,40.0,24.0,16.0,2.0,101.0,220.0,15.0,19.0,43.0,17.0,8.0,
