St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",13,6,6,19,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
14,"Bardsley, Kristian",12,2,6,18,1,1.0,,2.0,,,,,1.0,,,,,,,,,,
18,"Bowey, Brett",16,4,4,20,,2.0,,1.0,,,,,2.0,,,,,,,,,,
3,"Burke, Nathan",11,3,6,17,,,,5.0,,,,,,,,,,,,,,,
1,"Devonport, Craig",19,5,4,23,,,,,,,,,,,,,,,,,,,
10,"Everitt, Peter",,,,,,,,1.0,,,,,,1.0,,,,,,,,,
2,"Frawley, Danny",6,4,4,10,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Grant, David",4,3,9,13,,,,2.0,,,,,,1.0,,,,,,,,,
35,"Harvey, Robert",18,4,15,33,,,,2.0,,,,,1.0,,1.0,,,,,,,,
25,"Hollow, Chris",6,3,5,11,,,,,,,,,,,,,,,,,,,
17,"Keogh, Rod",18,6,7,25,1,,,6.0,,,,,3.0,1.0,,,,,,,,,
4,"Lockett, Tony",18,15,1,19,9,4.0,,2.0,,,,,1.0,4.0,3.0,,,,,,,,
23,"Loewe, Stewart",11,13,8,19,1,,3.0,1.0,,,,,,1.0,2.0,,,,,,,,
28,"OBrien, Craig",8,4,3,11,3,1.0,,2.0,,,,,,1.0,,,,,,,,,
29,"Peckett, Justin",7,2,4,11,,,,,,,,,,2.0,,,,,,,,,
41,"Pekin, Tim",12,5,5,17,,,,,,,,,,,,,,,,,,,
8,"Ralphsmith, Sean",6,4,4,10,,,,,,,,,,1.0,,,,,,,,,
5,"Shaw, Damen",8,1,5,13,,,,2.0,,,,,,1.0,,,,,,,,,
30,"Thornborrow, Wayne",6,3,4,10,,1.0,2.0,3.0,,,,,3.0,,,,,,,,,,
9,"Vidovic, Lazar",9,12,11,20,,,16.0,,,,,,,2.0,,,,,,,,,
7,"Winmar, Nicky",17,6,7,24,2,,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,105,118,343,17,12.0,21.0,34.0,,,,,14.0,16.0,6.0,,,,,,,,
Opposition,Opposition,171,57,115,286,11,15.0,14.0,22.0,,,,,16.0,14.0,,,,,,,,,
