Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",10,,2,12,,1.0,1.0,4.0,1.0,4.0,3.0,6.0,,2.0,,7.0,4.0,,,4.0,,,76.0
27,"Ball, Jason",11,5,4,15,,,21.0,5.0,1.0,2.0,6.0,3.0,2.0,2.0,,9.0,5.0,1.0,,4.0,,,60.0
21,"Barry, Leo",9,4,3,12,,,,2.0,3.0,,,2.0,1.0,1.0,,5.0,7.0,,,4.0,1.0,,100.0
6,"Bolton, Craig",6,1,3,9,,,1.0,1.0,2.0,,,,,,,3.0,5.0,,,7.0,,,100.0
24,"Bolton, Jude",10,3,7,17,,,,8.0,1.0,2.0,5.0,3.0,1.0,,,11.0,7.0,,,1.0,,,76.0
32,"Buchanan, Amon",9,4,10,19,1,1.0,,4.0,1.0,3.0,7.0,6.0,1.0,2.0,,10.0,9.0,1.0,2.0,,1.0,,84.0
28,"Crouch, Jared",4,,8,12,,,,8.0,2.0,2.0,2.0,3.0,,2.0,,7.0,3.0,,,5.0,,,100.0
2,"Davis, Nick",13,8,3,16,1,1.0,,1.0,3.0,4.0,1.0,1.0,,,,5.0,11.0,1.0,,,,,86.0
26,"Dempster, Sean",3,1,1,4,,,,4.0,,1.0,,,,,,2.0,1.0,,,1.0,1.0,,59.0
37,"Goodes, Adam",23,7,10,33,1,,5.0,5.0,4.0,10.0,11.0,,1.0,,3.0,18.0,14.0,1.0,,1.0,1.0,2.0,95.0
1,"Hall, Barry",12,5,4,16,,1.0,,1.0,,2.0,,2.0,3.0,1.0,,9.0,6.0,1.0,1.0,1.0,,,96.0
16,"Jolly, Darren",2,,3,5,,,11.0,2.0,,2.0,2.0,1.0,,1.0,,2.0,3.0,,,,,,59.0
17,"Kennelly, Tadhg",9,5,3,12,,1.0,,2.0,2.0,2.0,,1.0,,1.0,,4.0,7.0,,,4.0,,,100.0
31,"Kirk, Brett",16,5,11,27,,1.0,,5.0,1.0,2.0,2.0,3.0,2.0,2.0,,11.0,16.0,,,1.0,,2.0,95.0
4,"Mathews, Ben",10,2,10,20,1,,,5.0,1.0,1.0,1.0,5.0,,2.0,,7.0,13.0,,,2.0,,,93.0
33,"Moore, Jarred",2,,1,3,,,,1.0,,,,,,,,2.0,1.0,,,,,,24.0
5,"OKeefe, Ryan",14,9,7,21,,2.0,,2.0,,7.0,,5.0,1.0,,,7.0,14.0,,1.0,1.0,,,97.0
19,"OLoughlin, Michael",11,3,3,14,2,1.0,,,,1.0,1.0,4.0,1.0,,,4.0,8.0,,2.0,2.0,,,95.0
30,"Roberts-Thomson, Lewis",2,2,4,6,,,,2.0,2.0,,,1.0,,1.0,,1.0,5.0,,,7.0,,,100.0
13,"Schneider, Adam",2,1,2,4,,,,1.0,,,,2.0,,1.0,,1.0,3.0,,,1.0,,,56.0
38,"Vogels, Luke",5,3,4,9,,,,6.0,,,,2.0,2.0,,,3.0,7.0,,,1.0,,,58.0
10,"Williams, Paul",8,3,5,13,,,,3.0,,1.0,3.0,4.0,3.0,1.0,,5.0,9.0,,,2.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,71,108,299,6,11.0,39.0,72.0,24.0,46.0,44.0,54.0,18.0,19.0,3.0,133.0,158.0,5.0,6.0,49.0,4.0,4.0,
Opposition,Opposition,182,70,88,270,8,6.0,38.0,82.0,37.0,35.0,33.0,36.0,19.0,18.0,3.0,117.0,137.0,5.0,5.0,49.0,5.0,4.0,
