North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 102d,39 (18-1-20 47.44%),29 (0.74),←,
28,"Bastinac, Ryan",20y 25d,28 (15-0-13 53.57%),8 (0.29),←,
33,"Campbell, Matt",24y 177d,61 (32-1-28 53.28%),65 (1.07),←,
45,"Delaney, Luke",22y 23d,8 (5-0-3 62.50%),,←,
27,"Edwards, Aaron",27y 137d,67 (36-1-30 54.48%),97 (1.45),63 (32-1-30 51.59%),95 (1.51)
11,"Firrito, Michael",27y 232d,164 (79-2-83 48.78%),27 (0.16),←,
22,"Goldstein, Todd",23y 16d,52 (25-1-26 49.04%),29 (0.56),←,
24,"Greenwood, Levi",22y 148d,36 (18-1-17 51.39%),7 (0.19),←,
6,"Hansen, Lachlan",22y 334d,63 (28-1-34 45.24%),49 (0.78),←,
23,"Harper, Kieran",19y 32d,8 (5-0-3 62.50%),5 (0.63),←,
29,"Harvey, Brent",33y 64d,317 (170-3-144 54.10%),370 (1.17),←,
34,"Macmillan, Jamie",19y 297d,11 (6-0-5 54.55%),2 (0.18),←,
42,"McMahon, Scott",25y 45d,83 (40-1-42 48.80%),27 (0.33),←,
39,"Pedersen, Cameron",24y 122d,9 (5-0-4 55.56%),8 (0.89),←,
20,"Petrie, Drew",28y 275d,193 (90-3-100 47.41%),190 (0.98),←,
3,"Rawlings, Brady",30y 37d,239 (118-2-119 49.79%),60 (0.25),←,
46,"Speight, Ben",21y 76d,10 (5-0-5 50.00%),7 (0.70),←,
9,"Swallow, Andrew",24y 45d,100 (44-1-55 44.50%),54 (0.54),←,
16,"Thompson, Scott",25y 69d,66 (25-2-39 39.39%),3 (0.05),←,
5,"Warren, Ben",22y 156d,27 (12-0-15 44.44%),32 (1.19),←,
8,"Wells, Daniel",26y 164d,165 (83-2-80 50.91%),96 (0.58),←,
7,"Ziebell, Jack",20y 139d,40 (18-0-22 45.00%),9 (0.22),←,
Totals,Totals,24y 90d,1786 (877-22-887 49.10%),1174 (0.66),,
C,"Scott, Brad",35y 75d,38 (18-0-20 47.37%),,←,
