Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 306d,123 (71-0-52 57.72%),5 (0.04),59 (42-0-17 71.19%),
14,"Bergman, Miles",21y 263d,49 (34-0-15 69.39%),13 (0.27),←,
10,"Boak, Travis",34y 341d,340 (179-1-160 52.79%),202 (0.59),←,
3,"Burton, Ryan",26y 158d,130 (80-1-49 61.92%),21 (0.16),83 (55-0-28 66.27%),16 (0.19)
9,"Butters, Zak",22y 303d,84 (54-0-30 64.29%),51 (0.61),←,
33,"Byrne-Jones, Darcy",27y 291d,165 (100-0-65 60.61%),18 (0.11),←,
22,"Dixon, Charlie",32y 288d,200 (105-1-94 52.75%),329 (1.64),135 (86-0-49 63.70%),235 (1.74)
28,"Drew, Willem",24y 280d,72 (47-0-25 65.28%),14 (0.19),←,
6,"Farrell, Kane",24y 113d,63 (41-0-22 65.08%),40 (0.63),←,
11,"Finlayson, Jeremy",27y 149d,100 (59-3-38 60.50%),143 (1.43),34 (23-0-11 67.65%),53 (1.56)
25,"Hayes, Sam",24y 29d,8 (6-0-2 75.00%),,←,
18,"Horne-Francis, Jason",20y 17d,33 (16-0-17 48.48%),13 (0.39),16 (14-0-2 87.50%),9 (0.56)
5,"Houston, Dan",26y 57d,137 (89-0-48 64.96%),32 (0.23),←,
34,"Jones, Lachie",21y 90d,27 (16-0-11 59.26%),6 (0.22),←,
4,"Marshall, Todd",24y 273d,89 (62-0-27 69.66%),125 (1.40),←,
41,"McEntee, Jed",22y 143d,23 (17-0-6 73.91%),16 (0.70),←,
12,"McKenzie, Trent",31y 96d,160 (70-0-90 43.75%),23 (0.14),54 (41-0-13 75.93%),1 (0.02)
47,"Narkle, Quinton",25y 217d,44 (30-0-14 68.18%),22 (0.50),3 (3-0-0 100.00%),4 (1.33)
2,"Powell-Pepper, Sam",25y 181d,130 (83-0-47 63.85%),90 (0.69),←,
15,"Rioli, Willie",28y 34d,63 (41-0-22 65.08%),76 (1.21),12 (10-0-2 83.33%),16 (1.33)
20,"Rozee, Connor",23y 167d,97 (63-0-34 64.95%),92 (0.95),←,
23,"Williams, Dylan",22y 7d,14 (14-0-0 100.00%),,←,
16,"Wines, Ollie",28y 274d,219 (132-0-87 60.27%),91 (0.42),←,
Totals,Totals,25y 320d,2370 (1409-6-955 59.45%),1422 (0.60),,
C,"Hinkley, Ken",56y 281d,239 (145-0-94 60.67%),,←,
