Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",13,7,1,14,3,2.0,,1.0,,6.0,,1.0,3.0,2.0,,10.0,3.0,5.0,2.0,,,,
22,"Bowyer, Glen",16,7,2,18,1,,,1.0,1.0,3.0,,1.0,1.0,,,4.0,13.0,,2.0,1.0,,,
17,"Chick, Daniel",8,2,6,14,2,1.0,,6.0,2.0,5.0,,2.0,,1.0,1.0,6.0,8.0,,,2.0,1.0,,
25,"Clarke, Tim",9,6,5,14,1,,,,1.0,2.0,1.0,2.0,,,,4.0,10.0,1.0,2.0,1.0,,,
9,"Crawford, Shane",14,8,12,26,1,,,,1.0,4.0,3.0,2.0,1.0,4.0,,7.0,17.0,,1.0,1.0,,,
24,"Croad, Trent",9,5,1,10,2,2.0,,2.0,,,,,,2.0,,8.0,2.0,3.0,4.0,,,,
19,"Dixon, Ben",7,2,2,9,,2.0,,2.0,,2.0,1.0,,1.0,,,4.0,5.0,,,,,,
34,"Graham, Mark",7,1,2,9,,,,1.0,1.0,2.0,,1.0,,1.0,,2.0,7.0,,,1.0,,,
5,"Harford, Daniel",7,4,5,12,,,,2.0,2.0,3.0,2.0,2.0,,1.0,,3.0,11.0,,,2.0,,,
3,"Hay, Jonathan",19,12,5,24,2,,,1.0,5.0,3.0,,2.0,1.0,3.0,3.0,9.0,15.0,5.0,,1.0,1.0,,
2,"Holland, Nick",4,4,2,6,,,,,,4.0,,2.0,,3.0,,2.0,4.0,1.0,,,,,
37,"Lekkas, Angelo",14,9,8,22,1,,,1.0,2.0,7.0,2.0,,,1.0,,8.0,14.0,,,,3.0,,
15,"Lord, Aaron",8,6,4,12,1,1.0,,,,3.0,,3.0,,2.0,,2.0,10.0,,1.0,2.0,1.0,,
7,"McCabe, Luke",10,7,10,20,,,,1.0,3.0,,,,2.0,2.0,,5.0,14.0,,,5.0,,,
18,"McPharlin, Luke",11,9,4,15,,,1.0,,6.0,,,1.0,1.0,2.0,,6.0,9.0,3.0,,3.0,,,
13,"Picioane, Lance",8,5,3,11,1,,,,1.0,2.0,,1.0,1.0,,,3.0,8.0,,1.0,1.0,1.0,,
20,"Rawlings, Jade",9,7,4,13,,,1.0,2.0,3.0,,,1.0,1.0,1.0,2.0,4.0,8.0,2.0,,2.0,1.0,,
52,"Rehn, Shaun",6,3,6,12,1,,9.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,,7.0,6.0,,1.0,,,,
11,"Smith, Joel",11,4,2,13,,,,1.0,2.0,3.0,1.0,1.0,2.0,2.0,,3.0,11.0,,,,,,
4,"Tallis, Rayden",12,4,4,16,,,,,5.0,1.0,1.0,,1.0,1.0,,4.0,11.0,,,4.0,1.0,,
23,"Thompson, Nathan",7,4,4,11,,,7.0,,1.0,1.0,3.0,3.0,,1.0,,5.0,7.0,,1.0,3.0,,,
30,"Woods, Tony",12,5,12,24,,,,4.0,4.0,4.0,3.0,2.0,3.0,1.0,,7.0,16.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,121,104,325,16,11.0,18.0,27.0,42.0,58.0,19.0,28.0,19.0,34.0,6.0,113.0,209.0,20.0,15.0,31.0,9.0,,
Opposition,Opposition,201,87,115,316,11,15.0,20.0,24.0,39.0,59.0,39.0,29.0,34.0,19.0,,124.0,192.0,6.0,12.0,35.0,16.0,,
