St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 57d,47 (25-1-21 54.26%),26 (0.55),←,
27,"Blake, Jason",30y 150d,195 (109-5-81 57.18%),34 (0.17),←,
8,"Clarke, Raphael",25y 322d,78 (51-1-26 66.03%),8 (0.10),←,
26,"Dal Santo, Nick",27y 171d,212 (126-5-81 60.61%),116 (0.55),←,
6,"Dawson, Zac",25y 171d,74 (44-3-27 61.49%),3 (0.04),60 (40-3-17 69.17%),3 (0.05)
24,"Dempster, Sean",27y 204d,115 (70-3-42 62.17%),17 (0.15),61 (35-3-23 59.84%),9 (0.15)
25,"Fisher, Sam",29y 33d,163 (103-4-56 64.42%),20 (0.12),←,
14,"Geary, Jarryn",23y 50d,48 (36-0-12 75.00%),11 (0.23),←,
19,"Gilbert, Sam",24y 358d,106 (68-4-34 66.04%),16 (0.15),←,
18,"Goddard, Brendon",26y 84d,181 (114-3-64 63.81%),88 (0.49),←,
1,"Gram, Jason",27y 107d,135 (82-4-49 62.22%),65 (0.48),133 (81-4-48 62.41%),65 (0.49)
4,"Jones, Clinton",27y 191d,93 (64-4-25 70.97%),27 (0.29),←,
23,"Koschitzke, Justin",28y 326d,173 (98-3-72 57.51%),210 (1.21),←,
5,"McEvoy, Ben",22y 32d,49 (35-2-12 73.47%),14 (0.29),←,
44,"Milne, Stephen",31y 157d,232 (127-5-100 55.82%),481 (2.07),←,
11,"Montagna, Leigh",27y 283d,165 (104-4-57 64.24%),98 (0.59),←,
30,"Peake, Brett",28y 38d,113 (59-3-51 53.54%),62 (0.55),38 (25-3-10 69.74%),20 (0.53)
34,"Polo, Dean",25y 7d,67 (26-2-39 40.30%),16 (0.24),11 (8-0-3 72.73%),5 (0.45)
22,"Ray, Farren",25y 142d,142 (84-4-54 60.56%),47 (0.33),67 (49-3-15 75.37%),15 (0.22)
12,"Riewoldt, Nick",28y 299d,215 (119-5-91 56.51%),465 (2.16),←,
13,"Schneider, Adam",27y 92d,183 (118-3-62 65.30%),223 (1.22),85 (58-2-25 69.41%),124 (1.46)
3,"Steven, Jack",21y 137d,26 (15-1-10 59.62%),22 (0.85),←,
Totals,Totals,26y 205d,2812 (1677-69-1066 59.64%),2069 (0.74),,
C,"Lyon, Ross",44y 277d,117 (74-4-39 64.96%),,←,
