Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Clarkson, Alastair",28y 99d,111 (47-2-62 43.24%),73 (0.66),18 (5-0-13 27.78%),12 (0.67)
33,"Farmer, Jeff",19y 41d,22 (4-0-18 18.18%),29 (1.32),←,
20,"Febey, Matthew",26y 351d,88 (40-0-48 45.45%),24 (0.27),←,
21,"Febey, Steven",26y 351d,156 (84-0-72 53.85%),22 (0.14),←,
15,"Hopgood, Paul",23y 14d,58 (28-0-30 48.28%),5 (0.09),←,
27,"Ingerson, Anthony",26y 296d,53 (20-0-33 37.74%),29 (0.55),16 (4-0-12 25.00%),4 (0.25)
34,"Irving, Dean",29y 338d,60 (36-1-23 60.83%),12 (0.20),17 (4-0-13 23.53%),3 (0.18)
7,"Kowal, Darren",24y 47d,70 (33-0-37 47.14%),29 (0.41),←,
37,"Lamprill, Andrew",27y 92d,29 (10-0-19 34.48%),3 (0.10),←,
36,"Leoncelli, Andrew",22y 18d,3 (0-0-3 0.00%),1 (0.33),←,
6,"Lovett, Glenn",27y 12d,108 (49-0-59 45.37%),69 (0.64),←,
9,"Neitz, David",21y 195d,84 (37-0-47 44.05%),90 (1.07),←,
18,"Nettelbeck, Craig",24y 70d,61 (15-2-44 26.23%),37 (0.61),16 (5-0-11 31.25%),10 (0.63)
25,"Norman, Luke",24y 232d,12 (3-0-9 25.00%),3 (0.25),←,
38,"OBrien, Darren",27y 135d,10 (2-0-8 20.00%),5 (0.50),←,
4,"Obst, Andrew",31y 351d,127 (65-0-62 51.18%),56 (0.44),←,
29,"Smith, Shaun",27y 43d,85 (41-1-43 48.82%),110 (1.29),38 (14-0-24 36.84%),72 (1.89)
11,"Stynes, Jim",30y 103d,218 (116-1-101 53.44%),124 (0.57),←,
8,"Turley, Craig",30y 346d,131 (79-2-50 61.07%),99 (0.76),16 (5-0-11 31.25%),8 (0.50)
12,"Viney, Todd",30y 127d,169 (86-1-82 51.18%),62 (0.37),←,
13,"Yze, Adem",18y 318d,24 (9-0-15 37.50%),10 (0.42),←,
Totals,Totals,26y 49d,1679 (804-10-865 47.89%),892 (0.53),,
C,"Balme, Neil",44y 202d,85 (38-0-47 44.71%),,←,
