Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
60,"Anderson, Stephen",23y 79d,1 (1-0-0 100.00%),1 (1.00),←,
12,"Banks, Denis",31y 294d,158 (94-1-63 59.81%),110 (0.70),←,
17,"Barwick, Doug",29y 59d,139 (76-2-61 55.40%),209 (1.50),63 (41-2-20 66.67%),81 (1.29)
21,"Christian, Michael",26y 228d,77 (42-1-34 55.19%),16 (0.21),←,
28,"Crosisca, Gavin",22y 203d,75 (47-2-26 64.00%),35 (0.47),←,
35,"Daicos, Peter",29y 198d,210 (122-3-85 58.81%),420 (2.00),←,
2,"Francis, Tony",22y 5d,19 (13-1-5 71.05%),17 (0.89),←,
3,"Gayfer, Michael",25y 232d,94 (56-1-37 60.11%),1 (0.01),←,
23,"Kelly, Craig",24y 294d,43 (26-1-16 61.63%),19 (0.44),←,
44,"Kerrison, Shane",26y 9d,88 (50-1-37 57.39%),10 (0.11),←,
30,"Manson, James",24y 155d,91 (53-2-36 59.34%),79 (0.87),←,
34,"McGuane, Mick",23y 98d,67 (41-2-24 62.69%),29 (0.43),←,
5,"McKeown, Ron",23y 331d,87 (49-2-36 57.47%),67 (0.77),←,
42,"Millane, Darren",25y 240d,132 (75-2-55 57.58%),66 (0.50),←,
1,"Monkhorst, Damian",21y 228d,43 (29-1-13 68.60%),5 (0.12),←,
7,"Morwood, Shane",29y 126d,165 (99-2-64 60.61%),82 (0.50),148 (90-2-56 61.49%),69 (0.47)
13,"Richardson, Alan",25y 324d,27 (19-1-7 72.22%),7 (0.26),←,
29,"Russell, Scott",20y 334d,29 (21-1-7 74.14%),17 (0.59),←,
27,"Starcevich, Craig",23y 325d,67 (39-2-26 59.70%),97 (1.45),←,
24,"Turner, Jamie",28y 237d,130 (74-2-54 57.69%),26 (0.20),←,
Totals,Totals,25y 163d,1742 (1026-30-686 58.90%),1313 (0.75),,
C,"Matthews, Leigh",39y 36d,117 (68-2-47 58.97%),,←,
