Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",2,3,8,10,,,,,3.0,2.0,,1.0,,1.0,,1.0,9.0,,,4.0,1.0,2.0,96.0
12,"Akermanis, Jason",18,6,9,27,5,,,8.0,3.0,8.0,2.0,7.0,1.0,1.0,3.0,8.0,17.0,,2.0,,2.0,,95.0
20,"Black, Simon",12,6,12,24,,2.0,,2.0,,7.0,4.0,3.0,1.0,,,8.0,17.0,,1.0,,1.0,5.0,88.0
36,"Bradshaw, Daniel",12,10,2,14,9,2.0,,,,2.0,,,,,2.0,5.0,9.0,1.0,8.0,,,,100.0
16,"Brown, Jonathan",9,7,12,21,1,2.0,,4.0,,2.0,1.0,3.0,4.0,1.0,,7.0,16.0,,2.0,2.0,,2.0,100.0
18,"Corrie, Anthony",8,2,2,10,3,1.0,,4.0,,2.0,,4.0,1.0,3.0,,6.0,7.0,,1.0,,2.0,,84.0
39,"Drummond, Josh",1,1,1,2,,,1.0,1.0,5.0,1.0,,2.0,,1.0,,,2.0,,,1.0,,,62.0
2,"Johnson, Chris",10,7,9,19,,,,2.0,4.0,4.0,1.0,3.0,1.0,,,6.0,12.0,,,4.0,,,100.0
27,"Keating, Clark",4,2,3,7,,,19.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,,5.0,3.0,1.0,,4.0,,,57.0
44,"Lappin, Nigel",18,5,7,25,1,,,2.0,3.0,9.0,2.0,1.0,,,,6.0,19.0,,,1.0,4.0,2.0,74.0
23,"Leppitsch, Justin",13,6,2,15,,,,,5.0,1.0,1.0,2.0,1.0,1.0,,5.0,9.0,1.0,,8.0,,,88.0
26,"Macdonald, Joel",16,6,9,25,,,,1.0,2.0,3.0,1.0,3.0,,,,5.0,19.0,1.0,,3.0,2.0,1.0,97.0
9,"McGrath, Ashley",6,3,1,7,2,2.0,,2.0,,1.0,,,1.0,,,2.0,5.0,,3.0,,,1.0,83.0
25,"McLaren, Dylan",1,1,5,6,,,12.0,2.0,,,3.0,,1.0,,,4.0,2.0,,,2.0,,,43.0
21,"Merrett, Daniel",2,2,1,3,2,,,1.0,,,,,,,,2.0,1.0,2.0,2.0,1.0,,,90.0
15,"Michael, Mal",5,4,5,10,,,1.0,,1.0,1.0,1.0,,,,,3.0,6.0,,,7.0,,,100.0
8,"Notting, Tim",9,4,7,16,,,,2.0,2.0,4.0,1.0,,2.0,,,4.0,13.0,,,1.0,,,74.0
6,"Power, Luke",11,5,8,19,,2.0,,3.0,,1.0,2.0,1.0,1.0,,,8.0,11.0,1.0,1.0,1.0,,1.0,91.0
5,"Scott, Brad",5,3,5,10,,1.0,,2.0,3.0,,,2.0,,,,3.0,7.0,,,2.0,,,56.0
28,"Selwood, Troy",16,8,6,22,1,1.0,,2.0,6.0,3.0,3.0,4.0,,2.0,,4.0,18.0,,2.0,2.0,1.0,2.0,94.0
29,"Sherman, Justin",5,4,9,14,1,1.0,,1.0,,1.0,,1.0,,,,1.0,13.0,,1.0,,,,55.0
3,"Voss, Michael",14,7,20,34,,1.0,,,,5.0,5.0,1.0,1.0,,1.0,10.0,23.0,,,1.0,,2.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,102,143,340,25,16.0,33.0,41.0,38.0,61.0,30.0,39.0,16.0,11.0,6.0,103.0,238.0,7.0,23.0,44.0,13.0,18.0,
Opposition,Opposition,181,88,83,264,13,14.0,31.0,34.0,39.0,51.0,34.0,43.0,11.0,16.0,,105.0,158.0,9.0,14.0,30.0,12.0,6.0,
