Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",20,1,,20,,2.0,,4.0,3.0,1.0,4.0,12.0,1.0,6.0,,6.0,12.0,,1.0,1.0,2.0,1.0,82.0
14,"Aish, James",5,2,3,8,,,,6.0,1.0,2.0,1.0,2.0,,1.0,,3.0,5.0,,,4.0,,,79.0
17,"Brown, Callum",8,2,2,10,,,,3.0,,3.0,,2.0,1.0,,,3.0,7.0,,,1.0,1.0,,68.0
25,"Crisp, Jack",16,7,10,26,,1.0,,9.0,4.0,8.0,,4.0,,,,10.0,18.0,1.0,,1.0,1.0,1.0,87.0
5,"Elliott, Jamie",9,6,4,13,1,1.0,,4.0,,4.0,1.0,,2.0,,,4.0,9.0,,1.0,3.0,1.0,1.0,85.0
4,"Grundy, Brodie",11,3,14,25,,,73.0,4.0,,2.0,10.0,6.0,5.0,,,20.0,8.0,,,5.0,,,91.0
32,"Hoskin-Elliott, Will",7,5,1,8,,,,1.0,1.0,2.0,,1.0,,,,,8.0,,,,2.0,,81.0
38,"Howe, Jeremy",20,7,8,28,,,,2.0,8.0,1.0,,2.0,2.0,,,7.0,14.0,1.0,,7.0,,,98.0
37,"Maynard, Brayden",14,3,9,23,,,,8.0,6.0,6.0,1.0,2.0,2.0,,,11.0,11.0,,,4.0,,,89.0
16,"Mayne, Chris",4,3,5,9,1,,,4.0,,2.0,,,,,,6.0,3.0,1.0,1.0,2.0,,,83.0
41,"Mihocek, Brody",2,,,2,,,,3.0,,,,,,,,,1.0,,,,,,76.0
30,"Moore, Darcy",10,4,7,17,,,,2.0,5.0,1.0,,2.0,2.0,,,12.0,2.0,3.0,,11.0,1.0,,85.0
49,"Noble, John",11,5,5,16,,1.0,,1.0,2.0,2.0,,6.0,,1.0,,4.0,10.0,1.0,1.0,,,,61.0
10,"Pendlebury, Scott",12,2,6,18,,1.0,,9.0,1.0,4.0,3.0,2.0,3.0,,,8.0,11.0,,,1.0,,,87.0
21,"Phillips, Tom",12,4,6,18,,,,3.0,4.0,3.0,1.0,2.0,2.0,,,8.0,10.0,,,,,,92.0
20,"Reid, Ben",3,2,1,4,1,1.0,5.0,,,,2.0,2.0,2.0,2.0,,6.0,,2.0,2.0,3.0,,,86.0
23,"Roughead, Jordan",7,1,1,8,,,,1.0,5.0,1.0,,2.0,1.0,1.0,,4.0,4.0,,,6.0,,,100.0
22,"Sidebottom, Steele",9,4,7,16,,,,5.0,,3.0,2.0,2.0,,2.0,,5.0,10.0,,,2.0,,,80.0
1,"Stephenson, Jaidyn",10,5,6,16,2,,,2.0,,4.0,,3.0,,,,4.0,10.0,,1.0,2.0,,,82.0
24,"Thomas, Josh",9,4,5,14,2,,,4.0,,2.0,,1.0,,,,8.0,7.0,,,1.0,,,77.0
7,"Treloar, Adam",7,,15,22,,,,8.0,1.0,2.0,5.0,4.0,,3.0,,12.0,10.0,,,,,,78.0
33,"Wills, Rupert",3,1,13,16,,,,12.0,,,5.0,3.0,1.0,1.0,,7.0,9.0,,,2.0,,,54.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,71,128,337,7,10.0,78.0,95.0,41.0,53.0,35.0,60.0,24.0,17.0,,148.0,179.0,9.0,7.0,56.0,8.0,3.0,
Opposition,Opposition,238,80,100,338,8,8.0,16.0,88.0,44.0,49.0,54.0,61.0,17.0,24.0,,164.0,177.0,6.0,7.0,72.0,1.0,6.0,
