Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Cameron, Darcy",11,5,5,16,,,28.0,5.0,2.0,2.0,4.0,4.0,2.0,,,10.0,7.0,1.0,,4.0,,,82.0
25,"Crisp, Jack",11,,6,17,,,,9.0,4.0,6.0,7.0,7.0,1.0,1.0,,8.0,7.0,,,3.0,,,81.0
7,"Daicos, Josh",10,5,10,20,1,1.0,,6.0,4.0,2.0,2.0,1.0,2.0,,,8.0,13.0,,2.0,,,,88.0
35,"Daicos, Nick",19,4,13,32,2,1.0,,3.0,2.0,5.0,5.0,9.0,4.0,3.0,3.0,11.0,22.0,,,1.0,1.0,2.0,88.0
2,"de Goey, Jordan",13,4,8,21,2,1.0,,4.0,2.0,2.0,5.0,4.0,1.0,,,7.0,13.0,,1.0,,,,85.0
17,"Frampton, Billy",5,5,1,6,,,,2.0,3.0,,,4.0,,3.0,,1.0,6.0,,,6.0,,,93.0
36,"Harrison, Harvey",3,1,6,9,,,,5.0,,1.0,1.0,2.0,,,,4.0,6.0,,,,,1.0,81.0
23,"Hill, Bobby",12,4,2,14,1,2.0,,2.0,,3.0,,6.0,,2.0,,3.0,12.0,,1.0,1.0,1.0,3.0,86.0
32,"Hoskin-Elliott, Will",9,3,3,12,1,,,1.0,3.0,3.0,,1.0,,,,3.0,7.0,,2.0,3.0,,1.0,85.0
38,"Howe, Jeremy",14,4,5,19,1,,,3.0,5.0,1.0,,3.0,4.0,2.0,,5.0,7.0,,1.0,3.0,1.0,,93.0
15,"Kreuger, Nathan",4,4,3,7,1,1.0,9.0,3.0,,2.0,,1.0,,,,3.0,4.0,,2.0,,,,67.0
1,"Lipinski, Patrick",9,3,12,21,1,1.0,,3.0,,2.0,4.0,1.0,,,,9.0,10.0,,1.0,,,1.0,82.0
37,"Markov, Oleg",2,1,7,9,,,,2.0,1.0,,,1.0,,,,4.0,5.0,,,,,,76.0
4,"Maynard, Brayden",11,3,2,13,,,,3.0,8.0,2.0,2.0,1.0,1.0,,,4.0,7.0,,,1.0,,,73.0
31 ↓,"McCreery, Beau",6,,3,9,,,,3.0,,3.0,,3.0,,2.0,,2.0,6.0,,,,,1.0,48.0
41,"Mihocek, Brody",5,2,6,11,2,1.0,,,,2.0,,2.0,1.0,1.0,,7.0,4.0,,,1.0,,,82.0
30,"Moore, Darcy",5,2,6,11,,,,,3.0,1.0,,2.0,,1.0,,4.0,3.0,,,11.0,,,100.0
9,"Noble, John",10,4,7,17,,,,3.0,9.0,,1.0,1.0,,,,3.0,12.0,,,,2.0,,65.0
10,"Pendlebury, Scott",11,3,7,18,1,,,4.0,3.0,4.0,4.0,2.0,,,,7.0,11.0,,,2.0,,,73.0
3,"Quaynor, Isaac",7,5,8,15,,,,6.0,3.0,,1.0,2.0,1.0,,,5.0,9.0,1.0,,1.0,,,83.0
29 ↑,"Richards, Joe",5,2,1,6,,,,1.0,,2.0,,,,,,2.0,4.0,,,1.0,1.0,1.0,36.0
22,"Sidebottom, Steele",11,2,5,16,,,,4.0,2.0,5.0,3.0,4.0,1.0,2.0,,6.0,9.0,,,1.0,,,83.0
33,"Sullivan, Lachlan",3,1,6,9,,1.0,,,,2.0,,2.0,,,,5.0,3.0,,1.0,,,,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,67,132,328,13,12.0,37.0,72.0,54.0,50.0,39.0,63.0,18.0,17.0,3.0,121.0,187.0,2.0,11.0,39.0,6.0,10.0,
Opposition,Opposition,213,89,187,400,14,17.0,35.0,51.0,36.0,68.0,32.0,58.0,17.0,18.0,3.0,137.0,258.0,5.0,11.0,52.0,5.0,9.0,
