Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",8,5,8,16,,,,4.0,,,,,,3.0,,,,,,,,,
22,"Bain, David",9,,4,13,,,,3.0,,,,,2.0,1.0,,,,,,,,,
11,"Buckley, Nathan",21,7,2,23,,3.0,,,,,,,,1.0,,,,,,,,,
1,"Champion, Richard",4,6,6,10,1,,1.0,1.0,,,,,,,,,,,,,,,
5,"Chapman, Nathan",6,1,1,7,,,,2.0,,,,,,,,,,,,,,,
12,"Clarke, Troy",10,1,4,14,,,,2.0,,,,,3.0,1.0,,,,,,,,,
6,"Fletcher, Adrian",7,2,11,18,,,,1.0,,,,,2.0,4.0,,,,,,,,,
4,"Gastev, John",5,3,1,6,,,,2.0,,,,,1.0,,,,,,,,,,
32,"Hart, Shaun",7,,4,11,,1.0,,1.0,,,,,,1.0,,,,,,,,,
41,"Kennedy, Matthew",15,6,4,19,,,14.0,6.0,,,,,2.0,2.0,,,,,,,,,
17,"Leslie, Martin",6,2,7,13,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
31,"McCormack, Brendan",12,2,4,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
19,"McLean, Michael",8,1,2,10,,,,4.0,,,,,,2.0,,,,,,,,,
24,"Merrett, Roger",14,10,3,17,7,4.0,1.0,1.0,,,,,3.0,3.0,,,,,,,,,
27,"Murphy, Michael",2,2,,2,2,,,,,,,,,,,,,,,,,,
26,"Noonan, Danny",18,9,10,28,1,,,,,,,,2.0,1.0,,,,,,,,,
38,"Scott, Dion",8,6,5,13,1,1.0,,,,,,,,1.0,,,,,,,,,
15,"Spargo, Paul",15,5,3,18,4,1.0,,3.0,,,,,3.0,3.0,,,,,,,,,
3,"Voss, Michael",11,1,5,16,,,,1.0,,,,,1.0,,,,,,,,,,
33,"White, Darryl",3,2,4,7,2,,,3.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,71,88,277,19,12.0,16.0,37.0,,,,,23.0,27.0,,,,,,,,,
Opposition,Opposition,204,64,99,303,18,19.0,23.0,19.0,,,,,27.0,23.0,6.0,,,,,,,,
