Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Akermanis, Jason",10,4,5,15,,2.0,,,,5.0,1.0,1.0,,,,4.0,11.0,,3.0,1.0,1.0,,87.0
5,"Boyd, Matthew",13,6,13,26,,,2.0,4.0,5.0,2.0,6.0,4.0,3.0,1.0,,7.0,19.0,,,,3.0,,91.0
17,"Cooney, Adam",18,8,16,34,,3.0,,2.0,4.0,7.0,5.0,2.0,,,,8.0,27.0,,3.0,,,1.0,89.0
4,"Cross, Daniel",9,6,21,30,,,2.0,3.0,1.0,2.0,3.0,,1.0,,,10.0,21.0,1.0,1.0,4.0,,1.0,75.0
14,"Darcy, Luke",3,2,6,9,,,17.0,3.0,,4.0,1.0,4.0,,4.0,,3.0,7.0,,,2.0,1.0,,72.0
10,"Eagleton, Nathan",9,3,8,17,1,1.0,,1.0,,3.0,3.0,5.0,3.0,4.0,,7.0,11.0,,,2.0,,,86.0
29,"Everitt, Andrejs",9,2,7,16,,,,,3.0,1.0,,4.0,1.0,,,8.0,8.0,,,5.0,1.0,,89.0
13,"Giansiracusa, Daniel",3,1,3,6,,,,,,2.0,1.0,,,,,1.0,5.0,,,,,1.0,22.0
3,"Grant, Chris",,,,,,,,,,,,,,,,,,,,,,,11.0
25,"Hargrave, Ryan",11,4,9,20,1,2.0,,3.0,3.0,4.0,1.0,6.0,,3.0,,3.0,16.0,,1.0,2.0,3.0,,100.0
19,"Higgins, Shaun",8,6,5,13,5,2.0,,2.0,,,,3.0,,1.0,,7.0,7.0,1.0,6.0,2.0,,,96.0
36,"Lake, Brian",2,2,4,6,,,,6.0,1.0,,,1.0,1.0,1.0,,1.0,7.0,,,6.0,,,100.0
32,"McDougall, Andrew",5,,8,13,,1.0,,3.0,,2.0,1.0,2.0,2.0,2.0,,7.0,7.0,,,6.0,,1.0,93.0
23,"McMahon, Jordan",10,2,6,16,,,,1.0,2.0,1.0,1.0,6.0,,4.0,,6.0,10.0,,,2.0,,,74.0
38,"Morris, Dale",2,2,7,9,,,,1.0,,,1.0,1.0,,1.0,,3.0,6.0,,,4.0,,,100.0
2,"Murphy, Robert",18,7,4,22,3,1.0,,2.0,1.0,12.0,,1.0,3.0,,,11.0,11.0,3.0,2.0,,2.0,2.0,89.0
15,"Power, Sam",13,10,11,24,,,,4.0,6.0,1.0,1.0,,,,,1.0,23.0,,,1.0,,,81.0
1,"Ray, Farren",10,3,13,23,1,,1.0,5.0,4.0,2.0,1.0,2.0,,1.0,,5.0,19.0,1.0,,3.0,7.0,,94.0
34,"Skipper, Wayde",7,3,5,12,,,6.0,4.0,1.0,2.0,,,,,,4.0,8.0,,,2.0,,,71.0
35,"Tiller, Stephen",6,1,5,11,1,2.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,7.0,3.0,,1.0,3.0,1.0,,90.0
7,"West, Scott",12,9,25,37,,,,2.0,3.0,4.0,6.0,1.0,,,,16.0,21.0,,,1.0,1.0,1.0,90.0
12,"Williams, Tom",2,3,9,11,,,,1.0,,,,5.0,,2.0,,3.0,8.0,,,8.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,84,190,370,12,15.0,28.0,51.0,35.0,54.0,33.0,49.0,15.0,25.0,,122.0,255.0,6.0,17.0,54.0,21.0,7.0,
Opposition,Opposition,201,97,115,316,19,15.0,42.0,64.0,37.0,56.0,38.0,43.0,25.0,15.0,6.0,128.0,189.0,14.0,20.0,53.0,20.0,8.0,
