North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",27y 114d,161 (85-1-75 53.11%),188 (1.17),←,
5,"Anderson, Stuart",21y 82d,18 (13-0-5 72.22%),2 (0.11),←,
11,"Archer, Glenn",22y 177d,71 (41-0-30 57.75%),40 (0.56),←,
14,"Armstrong, Matt",28y 200d,156 (68-0-88 43.59%),84 (0.54),24 (16-0-8 66.67%),13 (0.54)
12,"Blakey, John",29y 55d,200 (92-0-108 46.00%),60 (0.30),65 (40-0-25 61.54%),22 (0.34)
18,"Carey, Wayne",24y 113d,122 (70-0-52 57.38%),303 (2.48),←,
28,"Dwyer, Anthony",25y 259d,27 (11-0-16 40.74%),26 (0.96),←,
6,"Fairley, Ian",30y 364d,192 (98-2-92 51.56%),148 (0.77),←,
17,"Freeborn, Glenn",22y 223d,8 (6-0-2 75.00%),4 (0.50),←,
42,"Geister, Paul",23y 231d,3 (3-0-0 100.00%),,←,
34,"King, David",23y 194d,40 (25-0-15 62.50%),12 (0.30),←,
7,"Laidley, Dani",28y 174d,115 (68-1-46 59.57%),12 (0.10),63 (39-0-24 61.90%),1 (0.02)
35,"Longmire, John",24y 260d,154 (78-1-75 50.97%),493 (3.20),←,
4,"Martyn, Mick",27y 17d,150 (79-1-70 53.00%),12 (0.08),←,
31,"McKernan, Corey",21y 272d,46 (30-0-16 65.22%),41 (0.89),←,
22,"Roberts, Mark",30y 81d,141 (66-0-75 46.81%),113 (0.80),64 (40-0-24 62.50%),94 (1.47)
3,"Rock, Anthony",24y 353d,111 (64-0-47 57.66%),92 (0.83),←,
2,"Schwass, Wayne",26y 294d,146 (77-0-69 52.74%),87 (0.60),←,
8,"Scott, Robert",26y 200d,156 (91-1-64 58.65%),181 (1.16),24 (16-0-8 66.67%),17 (0.71)
24,"Sholl, Craig",27y 261d,127 (70-0-57 55.12%),21 (0.17),←,
15,"Smith, Ross",30y 226d,220 (111-2-107 50.91%),36 (0.16),←,
Totals,Totals,26y 41d,2364 (1246-9-1109 52.71%),1955 (0.83),,
C,"Pagan, Denis",47y 358d,69 (43-0-26 62.32%),,←,
