North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Anthony, Liam",15,8,12,27,,1.0,1.0,6.0,4.0,5.0,1.0,2.0,,,,2.0,27.0,,,1.0,3.0,,80.0
18,"Atley, Shaun",10,4,7,17,,,,3.0,3.0,1.0,,4.0,2.0,2.0,,6.0,12.0,,,1.0,1.0,,93.0
3,"Bastinac, Ryan",15,6,16,31,,,,2.0,1.0,5.0,1.0,,1.0,,,6.0,27.0,1.0,,,1.0,1.0,92.0
33,"Campbell, Matt",13,4,7,20,3,,,5.0,,3.0,2.0,1.0,2.0,,,5.0,15.0,,1.0,3.0,4.0,2.0,81.0
10,"Cunnington, Ben",17,4,16,33,,,,3.0,4.0,4.0,8.0,6.0,2.0,3.0,,19.0,14.0,1.0,,1.0,,1.0,78.0
15,"Delaney, Luke",11,8,9,20,1,,,4.0,2.0,1.0,,1.0,,,,3.0,17.0,,,10.0,,,93.0
11,"Firrito, Michael",10,5,15,25,,,,2.0,3.0,1.0,,4.0,,2.0,,7.0,15.0,1.0,,2.0,1.0,,93.0
32,"Garlett, Cruize",3,1,5,8,,,,6.0,,1.0,3.0,,1.0,,,4.0,5.0,,,,,,68.0
43,"Gibson, Sam",22,13,10,32,1,1.0,,,2.0,2.0,,6.0,1.0,1.0,,5.0,27.0,,,1.0,2.0,,79.0
22,"Goldstein, Todd",2,2,6,8,,,30.0,3.0,,,,2.0,1.0,2.0,,3.0,4.0,,,6.0,,,96.0
6 ↓,"Hansen, Lachlan",1,,,1,,,,,,,,,,,,,1.0,,,,,,16.0
23 ↑,"Harper, Kieran",5,2,1,6,4,,,,,2.0,1.0,2.0,,1.0,,2.0,4.0,,1.0,1.0,,,59.0
29,"Harvey, Brent",9,7,10,19,2,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,4.0,14.0,,2.0,,,1.0,90.0
34,"Macmillan, Jamie",13,6,3,16,,,,2.0,1.0,3.0,1.0,4.0,,1.0,,4.0,12.0,1.0,,1.0,1.0,,81.0
42,"McMahon, Scott",12,6,5,17,,,,2.0,2.0,1.0,,5.0,,2.0,,4.0,14.0,1.0,,4.0,3.0,1.0,90.0
41,"Mullett, Aaron",20,10,6,26,,2.0,,1.0,5.0,4.0,,1.0,,1.0,,2.0,22.0,,,1.0,3.0,2.0,80.0
20,"Petrie, Drew",13,7,3,16,2,3.0,1.0,1.0,1.0,5.0,,4.0,1.0,1.0,,8.0,7.0,2.0,2.0,2.0,,,99.0
9,"Swallow, Andrew",9,5,8,17,1,,,2.0,1.0,1.0,,2.0,1.0,,,6.0,12.0,1.0,,2.0,,,72.0
25,"Tarrant, Robbie",5,2,5,10,,,,2.0,,2.0,,3.0,2.0,2.0,,5.0,6.0,,,2.0,,1.0,100.0
12,"Thomas, Lindsay",10,2,2,12,2,,,4.0,,3.0,,4.0,3.0,2.0,,11.0,2.0,,,1.0,,1.0,82.0
16,"Thompson, Scott",18,13,21,39,,,,1.0,8.0,1.0,2.0,3.0,3.0,1.0,3.0,21.0,17.0,3.0,,10.0,7.0,,98.0
7,"Ziebell, Jack",7,2,11,18,,,,2.0,2.0,1.0,4.0,4.0,,2.0,,8.0,9.0,,,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,240,117,178,418,16,9.0,32.0,52.0,40.0,47.0,25.0,60.0,21.0,24.0,3.0,135.0,283.0,11.0,6.0,50.0,26.0,10.0,
Opposition,Opposition,200,70,175,375,11,11.0,39.0,43.0,24.0,55.0,50.0,59.0,24.0,20.0,3.0,149.0,223.0,8.0,10.0,40.0,5.0,8.0,
