Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",5,4,6,11,,,8.0,1.0,1.0,1.0,1.0,2.0,,,,4.0,8.0,,,,2.0,,
7,"Burgoyne, Peter",13,7,4,17,2,,,3.0,1.0,4.0,4.0,,1.0,,,2.0,15.0,,,,1.0,,
25,"Carr, Josh",20,9,2,22,3,1.0,,4.0,1.0,3.0,2.0,,1.0,,,7.0,14.0,1.0,1.0,4.0,4.0,,
12,"Cockatoo-Collins, Che",9,4,2,11,2,2.0,,,2.0,2.0,,,2.0,,,5.0,6.0,1.0,2.0,1.0,,,
35,"Cornes, Chad",6,1,3,9,,,1.0,,1.0,1.0,2.0,,1.0,2.0,,4.0,4.0,1.0,,1.0,,,
17,"Dew, Stuart",13,5,4,17,3,,,,3.0,5.0,3.0,2.0,1.0,,,4.0,11.0,,1.0,,,,
8,"Francis, Fabian",10,4,3,13,3,1.0,,1.0,,7.0,,,,,,1.0,11.0,,1.0,1.0,1.0,,
10,"Francou, Josh",12,3,10,22,,,,4.0,,4.0,6.0,3.0,1.0,2.0,1.0,10.0,13.0,,1.0,1.0,,,
31,"French, Barnaby",2,4,7,9,,2.0,5.0,2.0,,,,,,1.0,,6.0,3.0,1.0,1.0,1.0,,,
38,"James, Roger",3,,3,6,,1.0,,2.0,,2.0,3.0,1.0,1.0,,,2.0,4.0,,,,1.0,,
29,"Kingsley, Adam",9,4,6,15,,,,4.0,4.0,1.0,2.0,,,,,4.0,11.0,,,1.0,1.0,,
9,"Lyle, Brayden",4,2,6,10,,1.0,,,1.0,,1.0,,,,,4.0,6.0,,1.0,,,,
33,"Mead, Darren",1,4,5,6,,,,1.0,1.0,,,,,1.0,,4.0,2.0,2.0,,1.0,,,
3,"Montgomery, Brett",3,6,16,19,,,,2.0,1.0,,1.0,,2.0,1.0,,7.0,13.0,,,1.0,4.0,,
26,"Murray, Derek",12,4,2,14,,1.0,,3.0,,9.0,1.0,3.0,1.0,,,4.0,10.0,,,,,,
14,"Paxman, Stephen",8,4,4,12,,1.0,,,2.0,2.0,1.0,,,,,3.0,8.0,,1.0,1.0,,,
1,"Primus, Matthew",11,8,7,18,2,,14.0,10.0,,4.0,4.0,,1.0,5.0,2.0,7.0,10.0,1.0,1.0,2.0,,,
6,"Schofield, Jarrad",13,2,8,21,1,1.0,,2.0,,4.0,1.0,4.0,,1.0,,5.0,16.0,,,,,,
36,"Stevens, Nick",11,3,7,18,1,,,3.0,1.0,5.0,3.0,1.0,,,,6.0,12.0,1.0,1.0,2.0,4.0,,
16,"Tredrea, Warren",20,14,3,23,4,3.0,,3.0,1.0,9.0,1.0,2.0,,1.0,3.0,10.0,13.0,3.0,7.0,1.0,,,
2,"Wakelin, Darryl",12,7,5,17,,,,,2.0,1.0,,1.0,1.0,1.0,,6.0,10.0,2.0,,2.0,,,
4,"Wanganeen, Gavin",14,1,1,15,1,,,1.0,6.0,2.0,2.0,,,,,6.0,9.0,,,,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,100,114,325,22,18.0,28.0,46.0,28.0,66.0,38.0,19.0,13.0,15.0,6.0,111.0,209.0,13.0,18.0,20.0,20.0,,
Opposition,Opposition,170,88,122,292,10,13.0,14.0,40.0,36.0,42.0,32.0,23.0,15.0,13.0,,90.0,200.0,9.0,12.0,27.0,12.0,,
