St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
22,"Birss, Shane",25y 173d,71 (27-3-41 40.14%),33 (0.46),20 (10-1-9 52.50%),13 (0.65)
27,"Blake, Jason",27y 169d,133 (66-2-65 50.38%),33 (0.25),←,
16,"Clarke, Raphael",22y 342d,38 (24-0-14 63.16%),5 (0.13),←,
26,"Dal Santo, Nick",24y 191d,141 (77-2-62 55.32%),71 (0.50),←,
24,"Dempster, Sean",24y 224d,73 (46-0-27 63.01%),11 (0.15),19 (11-0-8 57.89%),3 (0.16)
40,"Eddy, Robert",20y 237d,10 (8-0-2 80.00%),3 (0.30),←,
25,"Fisher, Sam",26y 52d,93 (56-1-36 60.75%),7 (0.08),←,
28,"Gardiner, Charlie",25y 183d,62 (39-0-23 62.90%),34 (0.55),11 (8-0-3 72.73%),9 (0.82)
19,"Gilbert, Sam",22y 12d,36 (21-1-14 59.72%),11 (0.31),←,
18,"Goddard, Brendon",23y 103d,110 (66-0-44 60.00%),39 (0.35),←,
1,"Gram, Jason",24y 126d,74 (42-1-31 57.43%),37 (0.50),72 (41-1-30 57.64%),37 (0.51)
33,"Gwilt, James",22y 20d,23 (13-0-10 56.52%),5 (0.22),←,
35,"Harvey, Robert",37y 10d,380 (193-4-183 51.32%),215 (0.57),←,
7,"Hayes, Lenny",28y 230d,189 (85-3-101 45.77%),67 (0.35),←,
8,"Hudghton, Max",31y 364d,224 (103-3-118 46.65%),14 (0.06),←,
38,"Jones, Clinton",24y 211d,23 (15-1-7 67.39%),7 (0.30),←,
2,"King, Steven",29y 283d,212 (111-2-99 52.83%),80 (0.38),19 (12-0-7 63.16%),5 (0.26)
23,"Koschitzke, Justin",25y 346d,116 (59-1-56 51.29%),120 (1.03),←,
44,"Milne, Stephen",28y 176d,162 (79-2-81 49.38%),325 (2.01),←,
11,"Montagna, Leigh",24y 303d,95 (56-1-38 59.47%),59 (0.62),←,
12,"Riewoldt, Nick",25y 319d,155 (79-2-74 51.61%),311 (2.01),←,
13,"Schneider, Adam",24y 111d,114 (69-1-44 60.96%),124 (1.09),16 (9-0-7 56.25%),25 (1.56)
Totals,Totals,25y 340d,2534 (1334-30-1170 52.64%),1611 (0.64),,
C,"Lyon, Ross",41y 297d,44 (24-1-19 55.68%),,←,
