Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",18,10,12,30,,,,1.0,,1.0,1.0,,,,2.0,7.0,22.0,,,2.0,,,85.0
22,"Breust, Luke",10,4,4,14,4,1.0,,7.0,,1.0,2.0,2.0,,1.0,,6.0,7.0,,1.0,2.0,,1.0,76.0
9,"Burgoyne, Shaun",11,3,6,17,1,1.0,,5.0,3.0,3.0,1.0,2.0,,1.0,,5.0,13.0,,1.0,3.0,1.0,,75.0
12,"Frawley, James",13,8,2,15,,,,5.0,3.0,1.0,,2.0,1.0,1.0,,1.0,13.0,,,4.0,,,95.0
6,"Gibson, Josh",17,12,8,25,,,,,2.0,5.0,,2.0,,1.0,,6.0,19.0,,,15.0,1.0,1.0,96.0
19,"Gunston, Jack",14,9,7,21,4,1.0,,2.0,,5.0,,6.0,3.0,3.0,1.0,11.0,10.0,2.0,2.0,5.0,,,86.0
4,"Hartung, Billy",15,10,6,21,,,,,,3.0,1.0,,,,,2.0,20.0,,,,1.0,,77.0
10,"Hill, Bradley",16,5,8,24,,,,3.0,,7.0,1.0,2.0,,,,3.0,20.0,,1.0,,,,80.0
41,"Howe, Daniel",16,4,10,26,,1.0,,4.0,2.0,3.0,4.0,6.0,2.0,1.0,,8.0,15.0,,,3.0,,,86.0
29,"Langford, Will",13,4,6,19,1,1.0,,3.0,1.0,6.0,,2.0,,,,6.0,14.0,,,,,1.0,77.0
3,"Lewis, Jordan",16,9,19,35,,,,3.0,3.0,4.0,4.0,1.0,1.0,,3.0,7.0,28.0,,,3.0,2.0,1.0,85.0
17,"Dewar, Angus",6,5,10,16,,,,1.0,3.0,3.0,,1.0,,1.0,,5.0,11.0,,,5.0,,,77.0
7,"McEvoy, Ben",3,2,7,10,,,14.0,,1.0,1.0,3.0,,2.0,,,10.0,1.0,1.0,,5.0,,,82.0
23,"OBrien, Tim",6,4,5,11,2,1.0,,3.0,,1.0,,2.0,1.0,1.0,,9.0,3.0,3.0,2.0,2.0,,1.0,81.0
43,"Pittonet, Marc",,1,6,6,,,11.0,7.0,,,5.0,,2.0,,,5.0,1.0,,,4.0,,,69.0
28,"Puopolo, Paul",6,,8,14,4,1.0,,5.0,,1.0,1.0,,2.0,,,11.0,2.0,,,,,3.0,80.0
33,"Rioli, Cyril",15,9,5,20,3,2.0,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,8.0,13.0,1.0,3.0,1.0,,,79.0
26,"Shiels, Liam",13,7,12,25,1,1.0,,6.0,,4.0,3.0,2.0,1.0,,,9.0,16.0,,1.0,,,1.0,84.0
21,"Sicily, James",12,6,13,25,,,,1.0,3.0,5.0,1.0,3.0,2.0,1.0,,9.0,16.0,1.0,,1.0,,,78.0
16,"Smith, Isaac",14,8,9,23,1,1.0,,1.0,,5.0,2.0,2.0,,1.0,,3.0,22.0,,1.0,1.0,1.0,2.0,81.0
40,"Stewart, Kade",8,6,5,13,2,,,,1.0,5.0,1.0,1.0,,,,6.0,8.0,1.0,1.0,,,1.0,77.0
24,"Stratton, Ben",9,7,4,13,,,,,3.0,1.0,,1.0,1.0,1.0,,2.0,11.0,1.0,,2.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,251,133,172,423,23,13.0,25.0,59.0,26.0,66.0,33.0,40.0,19.0,14.0,6.0,139.0,285.0,10.0,13.0,58.0,6.0,12.0,
Opposition,Opposition,203,99,231,434,6,7.0,45.0,63.0,37.0,36.0,34.0,66.0,14.0,19.0,,150.0,287.0,15.0,7.0,45.0,2.0,2.0,
