Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 171d,146 (83-1-62 57.19%),79 (0.54),101 (75-1-25 74.75%),55 (0.54)
31,"Andrews, Harris",28y 108d,215 (109-1-105 50.93%),11 (0.05),←,
43,"Answerth, Noah",25y 235d,74 (53-0-21 71.62%),2 (0.03),←,
10,"Ashcroft, Levi",18y 101d,3 (3-0-0 100.00%),1 (0.33),←,
8,"Ashcroft, Will",20y 327d,34 (27-0-7 79.41%),12 (0.35),←,
33,"Bailey, Zac",25y 187d,143 (97-0-46 67.83%),149 (1.04),←,
7,"Berry, Jarrod",27y 52d,163 (96-1-66 59.20%),65 (0.40),←,
23,"Cameron, Charlie",30y 267d,230 (149-2-79 65.22%),405 (1.76),157 (102-1-54 65.29%),318 (2.03)
14,"Day, Sam",32y 204d,157 (48-2-107 31.21%),117 (0.75),2 (2-0-0 100.00%),
5,"Dunkley, Josh",28y 79d,170 (104-1-65 61.47%),75 (0.44),54 (39-1-14 73.15%),10 (0.19)
3,"Fletcher, Jaspa",21y 33d,44 (32-1-11 73.86%),14 (0.32),←,
32,"Fort, Darcy",31y 235d,38 (27-0-11 71.05%),18 (0.47),30 (22-0-8 73.33%),12 (0.40)
30,"Hipwood, Eric",27y 197d,180 (102-1-77 56.94%),266 (1.48),←,
35,"Lester, Ryan",32y 215d,210 (102-1-107 48.81%),47 (0.22),←,
1,"Lohmann, Kai",21y 327d,37 (27-1-9 74.32%),37 (1.00),←,
6,"McCluggage, Hugh",27y 26d,185 (109-1-75 59.19%),116 (0.63),←,
13,"Morris, Logan",19y 323d,22 (18-1-3 84.09%),29 (1.32),←,
9,"Neale, Lachie",31y 309d,275 (161-1-113 58.73%),129 (0.47),140 (96-1-43 68.93%),62 (0.44)
40,"Payne, Jack",25y 165d,71 (47-1-23 66.90%),2 (0.03),←,
16,"Rayner, Cam",25y 159d,143 (90-1-52 63.29%),136 (0.95),←,
38,"Reville, Bruce",24y 35d,14 (12-1-1 89.29%),5 (0.36),←,
44,"Wilmot, Darcy",21y 88d,59 (42-1-16 72.03%),6 (0.10),←,
15,"Zorko, Dayne",36y 48d,280 (137-1-142 49.11%),236 (0.84),←,
Totals,Totals,26y 201d,2893 (1675-20-1198 57.90%),1957 (0.68),,
C,"Fagan, Chris",63y 279d,192 (113-1-78 59.11%),,←,
