Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",23y 287d,49 (25-0-24 51.02%),25 (0.51),←,
10,"Boak, Travis",30y 305d,254 (122-1-131 48.23%),168 (0.66),←,
26,"Bonner, Riley",22y 87d,31 (20-0-11 64.52%),6 (0.19),←,
5,"Broadbent, Matthew",28y 305d,165 (74-1-90 45.15%),52 (0.32),←,
3,"Burton, Ryan",22y 122d,56 (30-1-25 54.46%),7 (0.13),9 (5-0-4 55.56%),2 (0.22)
18,"Butters, Zak",18y 267d,10 (6-0-4 60.00%),6 (0.60),←,
33,"Byrne-Jones, Darcy",23y 255d,75 (40-0-35 53.33%),6 (0.08),←,
17,"Clurey, Tom",25y 71d,71 (42-0-29 59.15%),,←,
21,"Duursma, Xavier",18y 330d,11 (6-0-5 54.55%),7 (0.64),←,
24,"Farrell, Kane",20y 77d,9 (3-0-6 33.33%),12 (1.33),←,
9,"Gray, Robbie",31y 64d,207 (100-0-107 48.31%),304 (1.47),←,
46,"Gray, Sam",27y 121d,85 (48-0-37 56.47%),76 (0.89),←,
43,"Houston, Dan",22y 21d,50 (29-0-21 58.00%),6 (0.12),←,
32,"Howard, Dougal",23y 69d,39 (21-0-18 53.85%),8 (0.21),←,
42,"Jonas, Tom",28y 144d,128 (66-1-61 51.95%),1 (0.01),←,
40,"Lienert, Jarrod",24y 301d,12 (4-0-8 33.33%),,←,
29,"Lycett, Scott",26y 249d,85 (54-0-31 63.53%),50 (0.59),10 (6-0-4 60.00%),5 (0.50)
6,"Motlop, Steven",28y 82d,164 (106-2-56 65.24%),191 (1.16),29 (16-0-13 55.17%),16 (0.55)
2,"Powell-Pepper, Sam",21y 145d,49 (30-0-19 61.22%),29 (0.59),←,
20,"Rozee, Connor",19y 131d,11 (6-0-5 54.55%),15 (1.36),←,
4,"Ryder, Paddy",31y 80d,237 (118-4-115 50.63%),166 (0.70),67 (39-0-28 58.21%),49 (0.73)
39,"Westhoff, Justin",32y 244d,259 (124-1-134 48.07%),299 (1.15),←,
Totals,Totals,25y 21d,2057 (1074-11-972 52.21%),1434 (0.70),,
C,"Hinkley, Ken",52y 245d,148 (83-0-65 56.08%),,←,
