Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",29y 155d,245 (166-1-78 67.96%),33 (0.13),←,
30,"Brand, Kaiden",23y 85d,20 (12-0-8 60.00%),,←,
22,"Breust, Luke",26y 233d,153 (116-0-37 75.82%),292 (1.91),←,
9,"Burgoyne, Shaun",34y 254d,333 (226-1-106 68.02%),267 (0.80),176 (129-1-46 73.58%),96 (0.55)
5,"Burton, Ryan",20y 152d,17 (8-0-9 47.06%),4 (0.24),←,
8,"Duryea, Taylor",26y 69d,93 (69-0-24 74.19%),16 (0.17),←,
19,"Gunston, Jack",25y 259d,141 (98-0-43 69.50%),287 (2.04),127 (93-0-34 73.23%),267 (2.10)
37,"Hardwick, Blake",20y 147d,12 (7-0-5 58.33%),,←,
4,"Hartung, Billy",22y 159d,55 (39-0-16 70.91%),25 (0.45),←,
34,"Heatherley, Kurt",22y 182d,3 (1-0-2 33.33%),,←,
31,"Henderson, Ricky",28y 294d,101 (50-0-51 49.50%),50 (0.50),11 (4-0-7 36.36%),7 (0.64)
15,"Hodge, Luke",33y 17d,298 (176-1-121 59.23%),192 (0.64),←,
17,"Howe, Daniel",21y 210d,25 (19-0-6 76.00%),3 (0.12),←,
29,"Langford, Will",24y 364d,58 (39-0-19 67.24%),19 (0.33),←,
7,"McEvoy, Ben",27y 356d,160 (95-2-63 60.00%),67 (0.42),69 (44-0-25 63.77%),40 (0.58)
3,"Mitchell, Tom",24y 32d,79 (48-0-31 60.76%),44 (0.56),14 (6-0-8 42.86%),6 (0.43)
23,"OBrien, Tim",23y 96d,26 (19-0-7 73.08%),28 (1.08),←,
2,"Roughead, Jarryd",30y 160d,245 (156-1-88 63.88%),513 (2.09),←,
25,"Schoenmakers, Ryan",26y 236d,104 (66-0-38 63.46%),34 (0.33),←,
26,"Shiels, Liam",26y 64d,156 (112-0-44 71.79%),53 (0.34),←,
21,"Sicily, James",22y 177d,36 (23-0-13 63.89%),46 (1.28),←,
16,"Smith, Isaac",28y 184d,149 (112-0-37 75.17%),117 (0.79),←,
Totals,Totals,25y 326d,2509 (1657-6-846 66.04%),2090 (0.83),,
C,"Clarkson, Alastair",49y 66d,297 (186-1-110 62.79%),,←,
