Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",27y 10d,176 (118-1-57 67.33%),71 (0.40),34 (28-1-5 83.82%),13 (0.38)
17,"Beams, Dayne",21y 112d,51 (38-2-11 76.47%),50 (0.98),←,
15,"Brown, Leigh",29y 101d,231 (117-3-111 51.30%),124 (0.54),50 (39-2-9 80.00%),40 (0.80)
32,"Cloke, Travis",24y 91d,134 (83-2-49 62.69%),178 (1.33),←,
1,"Davis, Leon",29y 352d,212 (116-2-94 55.19%),264 (1.25),←,
31,"Dawes, Chris",23y 19d,40 (33-1-6 83.75%),59 (1.48),←,
4,"Didak, Alan",28y 109d,192 (119-1-72 62.24%),264 (1.38),←,
6,"Goldsack, Tyson",24y 13d,59 (37-0-22 62.71%),6 (0.10),←,
7,"Krakouer, Andrew",28y 120d,111 (42-0-69 37.84%),116 (1.05),9 (8-0-1 88.89%),14 (1.56)
8,"Lumumba, Heritier",24y 201d,121 (79-2-40 66.12%),15 (0.12),←,
5,"Maxwell, Nick",28y 1d,147 (89-2-56 61.22%),26 (0.18),←,
3,"McCarthy, John",21y 197d,13 (7-0-6 53.85%),8 (0.62),←,
10,"Pendlebury, Scott",23y 148d,112 (73-2-37 66.07%),69 (0.62),←,
20,"Reid, Ben",22y 36d,39 (26-2-11 69.23%),3 (0.08),←,
39,"Shaw, Heath",25y 189d,125 (79-2-44 64.00%),26 (0.21),←,
22,"Sidebottom, Steele",20y 153d,46 (35-2-9 78.26%),39 (0.85),←,
36,"Swan, Dane",27y 99d,161 (97-2-62 60.87%),117 (0.73),←,
2,"Tarrant, Chris",30y 259d,242 (111-0-131 45.87%),361 (1.49),170 (83-0-87 48.82%),301 (1.77)
13,"Thomas, Dale",23y 348d,121 (79-2-40 66.12%),94 (0.78),←,
34,"Toovey, Alan",24y 73d,76 (54-2-20 72.37%),8 (0.11),←,
21,"Wellingham, Sharrod",22y 332d,62 (45-2-15 74.19%),32 (0.52),←,
19,"Wood, Cameron",24y 92d,52 (25-0-27 48.08%),14 (0.27),36 (22-0-14 61.11%),14 (0.39)
Totals,Totals,25y 72d,2523 (1502-32-989 59.53%),1944 (0.77),,
C,"Malthouse, Mick",57y 291d,649 (373-6-270 57.94%),,271 (150-2-119 55.72%),
