Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Franklin, Lance",28y 106d,211 (131-1-79 62.32%),679 (3.22),29 (22-0-7 75.86%),99 (3.41)
37,"Goodes, Adam",35y 128d,356 (206-5-145 58.57%),443 (1.24),←,
39,"Grundy, Heath",28y 348d,171 (106-2-63 62.57%),23 (0.13),←,
4,"Hannebery, Dan",24y 81d,127 (82-2-43 65.35%),58 (0.46),←,
15,"Jack, Kieren",27y 322d,170 (103-3-64 61.47%),125 (0.74),←,
32,"Jetta, Lewis",26y 12d,110 (73-2-35 67.27%),90 (0.82),←,
12,"Kennedy, Josh",26y 330d,141 (90-2-49 64.54%),83 (0.59),128 (85-2-41 67.19%),79 (0.62)
11,"Laidler, Jeremy",25y 284d,52 (36-1-15 70.19%),6 (0.12),26 (21-0-5 80.77%),4 (0.15)
44,"Lloyd, Jake",21y 238d,28 (23-0-5 82.14%),10 (0.36),←,
21,"McGlynn, Ben",29y 283d,148 (89-2-57 60.81%),167 (1.13),104 (66-2-36 64.42%),139 (1.34)
3,"McVeigh, Jarrad",30y 39d,250 (153-4-93 62.00%),174 (0.70),←,
6,"Mitchell, Tom",21y 350d,23 (13-0-10 56.52%),16 (0.70),←,
26,"Parker, Luke",22y 203d,89 (60-1-28 67.98%),69 (0.78),←,
38,"Pyke, Mike",31y 53d,97 (62-1-34 64.43%),45 (0.46),←,
24,"Rampe, Dane",24y 348d,55 (38-1-16 70.00%),4 (0.07),←,
20,"Reid, Sam",23y 140d,82 (58-2-22 71.95%),78 (0.95),←,
25,"Richards, Ted",32y 125d,238 (145-4-89 61.76%),32 (0.13),205 (126-4-75 62.44%),13 (0.06)
16,"Rohan, Gary",23y 343d,50 (30-1-19 61.00%),33 (0.66),←,
2,"Shaw, Rhyce",33y 212d,220 (124-1-95 56.59%),43 (0.20),126 (76-1-49 60.71%),23 (0.18)
40,"Smith, Nick",26y 338d,127 (79-2-46 62.99%),9 (0.07),←,
8,"Tippett, Kurt",28y 8d,137 (77-0-60 56.20%),269 (1.96),33 (24-0-9 72.73%),81 (2.45)
22,"Towers, Dean",25y 12d,11 (8-0-3 72.73%),5 (0.45),←,
Totals,Totals,27y 79d,2893 (1786-37-1070 61.74%),2461 (0.85),,
C,"Longmire, John",44y 136d,106 (72-2-32 68.87%),,←,
