Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",5,3,5,10,,1.0,8.0,,,2.0,1.0,1.0,2.0,,,4.0,6.0,,,1.0,,,
32,"Bell, Peter",26,3,9,35,,1.0,,2.0,4.0,8.0,2.0,3.0,5.0,1.0,2.0,13.0,25.0,,,,1.0,,
7,"Black, Heath",18,5,11,29,,1.0,,2.0,1.0,6.0,3.0,1.0,3.0,,,12.0,16.0,,,,4.0,,
40,"Bootsma, Brad",11,3,3,14,,,,2.0,,5.0,,,1.0,,,3.0,11.0,,,2.0,1.0,,
30,"Brown, Leigh",5,4,6,11,,,,2.0,2.0,1.0,2.0,2.0,,,,3.0,7.0,,,,,,
9,"Carr, Matthew",24,16,6,30,,,,,7.0,2.0,,2.0,1.0,2.0,,8.0,22.0,3.0,1.0,1.0,3.0,,
10,"Cook, Troy",7,,7,14,,,,5.0,2.0,1.0,1.0,,,2.0,,5.0,8.0,,,2.0,,,
2,"Fletcher, Adrian",13,4,14,27,,,,2.0,2.0,,2.0,,2.0,1.0,,15.0,13.0,,,4.0,1.0,,
14,"Grover, Antoni",9,4,2,11,,,,1.0,1.0,1.0,,2.0,,2.0,,3.0,7.0,,,,1.0,,
4,"Hasleby, Paul",4,2,14,18,,,,1.0,,1.0,3.0,,,,,8.0,10.0,,,1.0,,,
5,"Jones, Anthony",5,3,4,9,,,,,2.0,1.0,,,2.0,,,5.0,6.0,,,2.0,,,
20,"Longmuir, Justin",8,5,4,12,2,,9.0,2.0,1.0,1.0,,3.0,2.0,,,6.0,7.0,,2.0,,,,
8,"McManus, Shaun",13,6,5,18,2,1.0,,1.0,1.0,8.0,2.0,1.0,1.0,1.0,,6.0,13.0,,1.0,,,,
3,"Metropolis, Daniel",10,5,4,14,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,5.0,9.0,,,1.0,,,
6,"Modra, Tony",7,5,3,10,3,2.0,,1.0,,,,6.0,,2.0,,5.0,5.0,,5.0,1.0,,,
25,"Norrish, Jason",9,8,7,16,,,,2.0,,2.0,3.0,,,,,6.0,11.0,1.0,,1.0,1.0,,
23,"Parker, Shane",9,5,6,15,,,,1.0,5.0,1.0,,,3.0,,,8.0,7.0,,,,,,
29,"Pavlich, Matthew",11,7,3,14,,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,,,6.0,7.0,2.0,,1.0,,,
19,"Walker, James",6,2,2,8,,,,1.0,2.0,,1.0,,1.0,,,4.0,5.0,,,1.0,,,
26,"Waterhouse, Clive",12,8,2,14,1,3.0,,2.0,,6.0,,2.0,2.0,1.0,,8.0,8.0,2.0,2.0,1.0,,,
24,"Wira, Brad",6,2,4,10,,,,1.0,,1.0,2.0,,2.0,,,3.0,6.0,,,,,,
34,"Woods, Dion",,,,,,,1.0,,,1.0,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,100,121,339,8,11.0,18.0,30.0,32.0,53.0,24.0,24.0,29.0,13.0,2.0,136.0,209.0,8.0,11.0,19.0,12.0,,
Opposition,Opposition,216,105,118,334,11,16.0,20.0,15.0,37.0,48.0,23.0,25.0,13.0,29.0,4.0,119.0,214.0,10.0,14.0,14.0,12.0,,
