Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",30y 279d,137 (86-1-50 63.14%),8 (0.06),119 (79-1-39 66.81%),4 (0.03)
20,"Brogan, Dean",27y 123d,71 (50-1-20 71.13%),29 (0.41),←,
7,"Burgoyne, Peter",28y 77d,177 (103-3-71 59.04%),172 (0.97),←,
8,"Burgoyne, Shaun",23y 177d,85 (64-0-21 75.29%),89 (1.05),←,
25,"Cassisi, Domenic",23y 206d,70 (48-1-21 69.29%),31 (0.44),←,
30,"Chaplin, Troy",20y 52d,11 (5-1-5 50.00%),,←,
35,"Cornes, Chad",26y 155d,144 (93-1-50 64.93%),122 (0.85),←,
18,"Cornes, Kane",23y 101d,96 (65-1-30 68.23%),48 (0.50),←,
17,"Dew, Stuart",26y 241d,163 (95-3-65 59.20%),228 (1.40),←,
33,"Ebert, Brett",22y 149d,36 (19-1-16 54.17%),37 (1.03),←,
5,"Lade, Brendon",29y 280d,151 (88-3-60 59.27%),131 (0.87),←,
34,"Lonie, Nathan",23y 43d,66 (21-0-45 31.82%),35 (0.53),2 (1-0-1 50.00%),
22,"Mahoney, Josh",28y 167d,70 (36-0-34 51.43%),58 (0.83),40 (26-0-14 65.00%),48 (1.20)
15,"Motlop, Daniel",24y 31d,50 (21-1-28 43.00%),55 (1.10),3 (1-0-2 33.33%),2 (0.67)
16,"Pearce, Danyle",20y 9d,10 (5-0-5 50.00%),9 (0.90),←,
36,"Pettigrew, Michael",21y 31d,18 (9-0-9 50.00%),12 (0.67),←,
3,"Salopek, Steven",20y 299d,29 (19-0-10 65.52%),11 (0.38),←,
6,"Thomson, Adam",19y 238d,5 (3-0-2 60.00%),1 (0.20),←,
2,"Wakelin, Darryl",31y 248d,229 (130-2-97 57.21%),12 (0.05),114 (77-1-36 67.98%),4 (0.04)
42,"Walsh, Peter",29y 266d,130 (64-1-65 49.62%),34 (0.26),26 (13-1-12 51.92%),3 (0.12)
24,"White, Damon",22y 243d,21 (11-1-9 54.76%),20 (0.95),←,
21,"Wilson, Michael",29y 146d,155 (83-4-68 54.84%),44 (0.28),←,
Totals,Totals,25y 46d,1924 (1118-25-781 58.11%),1186 (0.62),,
C,"Williams, Mark",47y 238d,170 (105-2-63 62.35%),,←,
