Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",24y 3d,11 (7-0-4 63.64%),,5 (4-0-1 80.00%),
4,"Bontempelli, Marcus",19y 257d,32 (16-0-16 50.00%),26 (0.81),←,
5,"Boyd, Matthew",32y 346d,255 (120-2-133 47.45%),83 (0.33),←,
15,"Campbell, Tom",23y 279d,24 (7-0-17 29.17%),16 (0.67),←,
8,"Crameri, Stewart",26y 363d,92 (45-1-46 49.46%),155 (1.68),35 (14-0-21 40.00%),59 (1.69)
6,"Dahlhaus, Luke",22y 352d,89 (36-0-53 40.45%),83 (0.93),←,
31,"Dale, Bailey",19y 17d,10 (6-0-4 60.00%),6 (0.60),←,
35,"Daniel, Caleb",19y 32d,6 (5-0-1 83.33%),5 (0.83),←,
33,"Darley, Sam",22y 174d,19 (4-0-15 21.05%),2 (0.11),6 (4-0-2 66.67%),1 (0.17)
29,"Dickson, Tory",27y 316d,52 (22-0-30 42.31%),85 (1.63),←,
1,"Grant, Jarrad",26y 33d,76 (40-0-36 52.63%),79 (1.04),←,
30,"Hamling, Joel",22y 121d,6 (5-0-1 83.33%),,←,
7,"Hunter, Lachie",20y 238d,31 (13-0-18 41.94%),15 (0.48),←,
46,"Jong, Lin",22y 65d,20 (8-0-12 40.00%),9 (0.45),←,
11,"Macrae, Jack",21y 5d,50 (23-0-27 46.00%),14 (0.28),←,
38,"Morris, Dale",32y 222d,203 (108-2-93 53.69%),3 (0.01),←,
42,"Picken, Liam",29y 7d,146 (67-0-79 45.89%),44 (0.30),←,
43,"Redpath, Jack",24y 238d,10 (7-0-3 70.00%),12 (1.20),←,
9,"Stringer, Jake",21y 105d,45 (20-0-25 44.44%),78 (1.73),←,
32,"Talia, Michael",22y 178d,28 (11-0-17 39.29%),3 (0.11),←,
3,"Wallis, Mitch",22y 288d,71 (28-0-43 39.44%),28 (0.39),←,
10,"Wood, Easton",25y 338d,82 (40-0-42 48.78%),12 (0.15),←,
Totals,Totals,24y 31d,1358 (638-5-715 46.98%),758 (0.56),,
C,"Beveridge, Luke",44y 350d,18 (12-0-6 66.67%),,←,
