Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",20,5,8,28,2,2.0,,5.0,1.0,8.0,5.0,,,1.0,,,,,,,,,
28,"Crosisca, Gavin",12,1,9,21,1,,2.0,1.0,1.0,4.0,3.0,1.0,2.0,,,,,,,,,,
39,"Crow, Scott",16,7,8,24,,,,1.0,3.0,5.0,3.0,1.0,,,,,,,,,,,
9,"Francis, Matthew",2,,,2,,,7.0,,,,,,,,,,,,,,,,
11,"Fuller, Brad",7,1,1,8,2,,,4.0,,2.0,,2.0,,,,,,,,,,,
43,"Godden, Luke",6,2,5,11,,,,3.0,1.0,1.0,,2.0,1.0,,,,,,,,,,
33,"Liddell, Chad",9,3,4,13,1,1.0,,,1.0,2.0,,2.0,1.0,,,,,,,,,,
8,"Mahoney, Josh",3,,2,5,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,
27,"McDonald, Alex",7,2,5,12,,,3.0,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,
48,"Michael, Mal",7,3,6,13,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
1,"Monkhorst, Damian",6,5,2,8,,,15.0,,,2.0,3.0,3.0,1.0,,,,,,,,,,
6,"Patterson, Stephen",14,4,9,23,,,,5.0,2.0,7.0,4.0,,,,,,,,,,,,
47,"Pugsley, Andrew",2,1,,2,,1.0,,2.0,,,,,,,,,,,,,,,
3,"Richardson, Mark",6,2,5,11,,,9.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,
36,"Rocca, Saverio",6,3,5,11,,,1.0,1.0,2.0,,,4.0,,2.0,,,,,,,,,
29,"Russell, Scott",13,2,11,24,1,,,1.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,
12,"Schauble, Andrew",6,3,6,12,,,3.0,4.0,5.0,,,,,,,,,,,,,,
20,"Tarrant, Chris",6,1,,6,,,,5.0,1.0,,1.0,1.0,,,,,,,,,,,
14,"Watson, Shane",9,2,7,16,4,2.0,,1.0,,1.0,,2.0,,1.0,,,,,,,,,
22,"Wild, Jason",8,1,1,9,,,,5.0,,3.0,,3.0,2.0,,,,,,,,,,
10,"Williams, Paul",15,3,12,27,1,,,7.0,2.0,6.0,4.0,1.0,2.0,1.0,,,,,,,,,
19,"Wright, Graham",7,,4,11,,,,1.0,4.0,1.0,1.0,1.0,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,51,110,297,12,7.0,40.0,49.0,30.0,49.0,28.0,25.0,13.0,9.0,,,,,,,,,
Opposition,Opposition,174,62,101,275,18,7.0,45.0,30.0,30.0,53.0,40.0,20.0,9.0,13.0,6.0,,,,,,,,
