Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",27,6,11,38,1,1.0,1.0,1.0,2.0,11.0,3.0,3.0,2.0,,1.0,12.0,28.0,1.0,1.0,2.0,3.0,,
17,"Burns, Scott",7,3,6,13,1,,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,,10.0,5.0,1.0,1.0,3.0,,,
39,"Crow, Scott",4,1,2,6,,,,2.0,1.0,1.0,,1.0,,1.0,,3.0,3.0,,1.0,,,,
19,"Davis, Nick",7,4,3,10,,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,,4.0,8.0,,1.0,,,,
9,"Freeborn, Glenn",9,3,6,15,,2.0,,2.0,4.0,1.0,2.0,1.0,2.0,2.0,,6.0,10.0,,1.0,2.0,5.0,,
43,"Godden, Luke",9,6,6,15,,,,,2.0,2.0,1.0,2.0,1.0,3.0,,4.0,11.0,,,1.0,,,
38,"Jacotine, Craig",8,3,7,15,2,1.0,,1.0,,3.0,4.0,1.0,,,,8.0,8.0,3.0,1.0,1.0,5.0,,
40,"King, Clinton",6,2,5,11,,,,2.0,,,5.0,,,1.0,,6.0,6.0,,,3.0,,,
30,"Kinnear, Ben",2,,2,4,,,,1.0,1.0,,,3.0,1.0,2.0,,3.0,2.0,,,,,,
32,"Licuria, Paul",6,3,1,7,1,2.0,,4.0,,1.0,,2.0,,2.0,,1.0,6.0,,2.0,,,,
24,"Lockyer, Tarkyn",12,2,4,16,,,,2.0,2.0,3.0,1.0,,1.0,,,8.0,7.0,1.0,,,,,
48,"Michael, Mal",2,6,6,8,,,,2.0,1.0,,1.0,,,,,2.0,6.0,1.0,,3.0,,,
1,"Monkhorst, Damian",12,10,8,20,,,19.0,3.0,,4.0,7.0,,2.0,2.0,,11.0,12.0,1.0,,2.0,,,
34,"Oborne, Brad",6,,3,9,,1.0,,1.0,3.0,4.0,,,1.0,,,4.0,5.0,,,,,,
2,"Orchard, Mark",11,1,8,19,,,,2.0,1.0,4.0,,1.0,,1.0,,9.0,10.0,,,2.0,2.0,,
6,"Patterson, Stephen",8,1,7,15,1,,,3.0,1.0,3.0,1.0,3.0,1.0,,,8.0,7.0,,,1.0,1.0,,
35,"Prestigiacomo, Simon",2,1,2,4,,,,,2.0,,1.0,,1.0,1.0,,4.0,1.0,1.0,,,,,
23,"Rocca, Anthony",13,9,2,15,5,4.0,2.0,1.0,,4.0,,1.0,,1.0,,6.0,8.0,6.0,7.0,3.0,,,
12,"Schauble, Andrew",4,3,3,7,,1.0,,2.0,,1.0,,2.0,,,,4.0,3.0,1.0,1.0,2.0,,,
44,"Scotland, Heath",1,,3,4,,,,3.0,1.0,,,,1.0,,,3.0,1.0,,,,,,
20,"Tarrant, Chris",4,3,2,6,,,,,1.0,,,,,1.0,,2.0,4.0,1.0,1.0,1.0,,,
10,"Williams, Paul",13,5,12,25,1,,,,7.0,3.0,1.0,2.0,,2.0,,8.0,16.0,,,1.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,72,109,282,12,16.0,23.0,33.0,30.0,49.0,31.0,25.0,15.0,21.0,1.0,126.0,167.0,17.0,17.0,27.0,18.0,,
Opposition,Opposition,206,105,124,330,19,12.0,29.0,25.0,30.0,54.0,32.0,28.0,21.0,15.0,5.0,124.0,209.0,16.0,19.0,21.0,5.0,,
