Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",27y 85d,119 (76-0-43 63.87%),73 (0.61),16 (9-0-7 56.25%),13 (0.81)
26,"Bickley, Mark",24y 3d,57 (29-0-28 50.88%),17 (0.30),←,
51,"Bone, Randall",19y 267d,8 (5-0-3 62.50%),11 (1.38),←,
21,"Brown, David",23y 312d,27 (13-0-14 48.15%),27 (1.00),←,
34,"Hart, Ben",19y 29d,39 (21-0-18 53.85%),6 (0.15),←,
29,"Ingerson, Anthony",23y 298d,16 (6-0-10 37.50%),17 (1.06),←,
2,"Jarman, Andrew",27y 205d,53 (28-0-25 52.83%),31 (0.58),←,
13,"Lee, Scott",30y 63d,60 (31-0-29 51.67%),16 (0.27),←,
27,"Liptak, Matthew",23y 99d,48 (27-0-21 56.25%),65 (1.35),←,
10,"McDermott, Chris",29y 276d,60 (31-0-29 51.67%),19 (0.32),←,
11,"McGuinness, Tony",29y 93d,166 (80-2-84 48.80%),160 (0.96),57 (30-0-27 52.63%),52 (0.91)
6,"Modra, Tony",24y 159d,25 (14-0-11 56.00%),126 (5.04),←,
15,"Pittman, David",24y 165d,12 (6-0-6 50.00%),1 (0.08),←,
52,"Rehn, Shaun",21y 355d,37 (20-0-17 54.05%),12 (0.32),←,
32,"Ricciuto, Mark",18y 60d,13 (7-0-6 53.85%),2 (0.15),←,
36,"Sanderson, Brenton",19y 161d,5 (1-0-4 20.00%),4 (0.80),←,
40,"Schwerdt, Stephen",25y 71d,16 (7-0-9 43.75%),4 (0.25),←,
7,"Smart, Nigel",24y 78d,53 (27-0-26 50.94%),15 (0.28),←,
12,"Tregenza, Simon",22y 151d,47 (25-0-22 53.19%),9 (0.19),←,
49,"Viska, Mark",22y 100d,8 (5-0-3 62.50%),1 (0.13),←,
Totals,Totals,24y 5d,869 (459-2-408 52.82%),616 (0.71),,
C,"Cornes, Graham",45y 129d,61 (31-0-30 50.82%),,←,
