Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 269d,51 (22-1-28 44.12%),16 (0.31),←,
46,"Begley, Colm",20y 345d,18 (7-1-10 41.67%),6 (0.33),←,
20,"Black, Simon",28y 130d,209 (129-2-78 62.20%),131 (0.63),←,
17,"Brennan, Jared",23y 14d,56 (29-1-26 52.68%),43 (0.77),←,
16,"Brown, Jonathan",25y 286d,136 (92-1-43 68.01%),256 (1.88),←,
19,"Charman, Jamie",25y 26d,104 (64-2-38 62.50%),44 (0.42),←,
30,"Copeland, Robert",26y 77d,127 (78-1-48 61.81%),29 (0.23),←,
33,"Hooper, Rhan",19y 214d,19 (8-1-10 44.74%),17 (0.89),←,
2,"Johnson, Chris",31y 73d,261 (127-4-130 49.43%),169 (0.65),202 (120-4-78 60.40%),102 (0.50)
44,"Lappin, Nigel",31y 51d,272 (160-5-107 59.74%),174 (0.64),211 (128-4-79 61.61%),134 (0.64)
23,"Leuenberger, Matthew",19y 65d,6 (5-0-1 83.33%),1 (0.17),←,
26,"Macdonald, Joel",22y 305d,41 (23-0-18 56.10%),6 (0.15),←,
21,"Merrett, Daniel",22y 242d,43 (18-1-24 43.02%),16 (0.37),←,
25,"Mills, Wayde",19y 347d,13 (7-0-6 53.85%),2 (0.15),←,
10,"Moody, Matthew",21y 322d,31 (11-0-20 35.48%),14 (0.45),←,
8,"Notting, Tim",28y 294d,175 (106-2-67 61.14%),126 (0.72),←,
24,"Patfull, Joel",22y 247d,34 (14-1-19 42.65%),16 (0.47),←,
6,"Power, Luke",27y 215d,192 (117-1-74 61.20%),185 (0.96),←,
35,"Rischitelli, Michael",21y 215d,41 (18-1-22 45.12%),18 (0.44),←,
29,"Roe, Jason",23y 151d,29 (13-0-16 44.83%),5 (0.17),←,
28,"Selwood, Troy",23y 102d,45 (19-1-25 43.33%),7 (0.16),←,
32,"Stiller, Cheynee",21y 100d,32 (12-1-19 39.06%),10 (0.31),←,
Totals,Totals,24y 3d,1935 (1079-27-829 55.76%),1291 (0.67),,
C,"Matthews, Leigh",55y 163d,436 (257-7-172 59.75%),,212 (132-2-78 62.74%),
