Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",11,5,7,18,,,,5.0,4.0,,,,2.0,,,9.0,10.0,1.0,,10.0,,,100.0
33,"Bailey, Zac",6,5,8,14,1,,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,5.0,8.0,,1.0,4.0,,,90.0
9,"Beams, Dayne",20,6,12,32,5,1.0,,2.0,1.0,4.0,6.0,5.0,2.0,2.0,,12.0,20.0,1.0,4.0,,,1.0,92.0
23,"Cameron, Charlie",1,,3,4,,,,1.0,,,1.0,,1.0,,,3.0,1.0,,,,,,27.0
3,"Christensen, Allen",,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,10.0
26,"Cutler, Tom",12,6,7,19,,1.0,,1.0,3.0,3.0,2.0,1.0,,,,9.0,10.0,,,1.0,,,98.0
27,"Gardiner, Darcy",6,,4,10,,,,2.0,2.0,2.0,,,2.0,,,6.0,3.0,,,11.0,,,92.0
30,"Hipwood, Eric",10,4,6,16,,2.0,,,,5.0,,4.0,2.0,2.0,,7.0,8.0,1.0,,1.0,,1.0,94.0
2,"Hodge, Luke",14,5,12,26,,,,1.0,2.0,2.0,2.0,1.0,1.0,,,8.0,18.0,,,3.0,,,90.0
1,"Keays, Ben",7,4,10,17,1,1.0,,4.0,,1.0,,3.0,1.0,2.0,,4.0,11.0,,1.0,1.0,,,91.0
35,"Lester, Ryan",9,9,6,15,,,,6.0,1.0,1.0,,2.0,1.0,,,4.0,12.0,,1.0,7.0,,,86.0
12,"Martin, Stefan",7,5,14,21,,,28.0,1.0,,2.0,3.0,3.0,2.0,1.0,,9.0,12.0,,,2.0,,,93.0
6,"McCluggage, Hugh",4,2,5,9,,,,,2.0,2.0,,1.0,,,,2.0,7.0,1.0,,,,,41.0
46,"McInerney, Oscar",8,1,4,12,1,1.0,10.0,,,1.0,1.0,2.0,1.0,,,6.0,6.0,1.0,1.0,2.0,,1.0,95.0
25,"McStay, Daniel",9,8,1,10,2,2.0,,3.0,,2.0,,2.0,1.0,,,5.0,4.0,4.0,3.0,1.0,,,87.0
16,"Rayner, Cam",14,6,7,21,,2.0,,7.0,1.0,5.0,5.0,,4.0,,,8.0,15.0,1.0,,1.0,,1.0,88.0
10,"Rich, Daniel",13,6,11,24,,,,4.0,6.0,4.0,2.0,2.0,,,,4.0,19.0,,,4.0,,2.0,85.0
18,"Robertson, Nick",12,6,10,22,,,,1.0,3.0,2.0,1.0,5.0,,2.0,,3.0,18.0,,,,,,94.0
5,"Robinson, Mitch",11,4,13,24,,1.0,,4.0,1.0,6.0,,4.0,,3.0,,8.0,16.0,,,2.0,,3.0,82.0
28,"Taylor, Lewis",9,5,8,17,1,,,2.0,1.0,1.0,1.0,1.0,,,,4.0,13.0,,1.0,1.0,,,88.0
29,"Witherden, Alex",11,5,11,22,,,,2.0,4.0,2.0,3.0,2.0,,,,8.0,13.0,,,1.0,,,86.0
15,"Zorko, Dayne",16,8,6,22,1,2.0,,9.0,1.0,5.0,7.0,3.0,3.0,1.0,,11.0,13.0,,3.0,,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,100,165,375,12,15.0,38.0,58.0,33.0,51.0,35.0,44.0,25.0,15.0,,135.0,238.0,10.0,15.0,52.0,,9.0,
Opposition,Opposition,193,83,224,417,21,15.0,43.0,50.0,33.0,56.0,42.0,49.0,15.0,25.0,6.0,134.0,279.0,9.0,17.0,35.0,5.0,14.0,
