Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Astbury, David",19y 176d,17 (6-0-11 35.29%),5 (0.29),←,
24,"Collins, Andrew",21y 277d,24 (8-0-16 33.33%),22 (0.92),←,
19,"Connors, Daniel",21y 333d,23 (10-0-13 43.48%),7 (0.30),←,
9,"Cotchin, Trent",20y 136d,41 (18-0-23 43.90%),14 (0.34),←,
32,"Cousins, Ben",32y 52d,269 (143-3-123 53.72%),217 (0.81),31 (9-0-22 29.03%),12 (0.39)
3,"Deledio, Brett",23y 125d,127 (46-3-78 37.40%),90 (0.71),←,
10,"Edwards, Shane",21y 300d,68 (19-3-46 30.15%),35 (0.51),←,
33,"Gourdis, David",21y 160d,2 (0-0-2 0.00%),,←,
25,"Graham, Angus",23y 127d,32 (9-1-22 29.69%),11 (0.34),←,
28,"King, Jake",26y 148d,55 (14-3-38 28.18%),18 (0.33),←,
36,"Martin, Dustin",19y 56d,20 (6-0-14 30.00%),11 (0.55),←,
40,"Moore, Kelvin",26y 149d,83 (22-1-60 27.11%),12 (0.14),←,
20,"Morton, Mitch",23y 205d,61 (21-2-38 36.07%),96 (1.57),49 (15-2-32 32.65%),85 (1.73)
26,"Nahas, Robin",22y 284d,32 (7-1-24 23.44%),33 (1.03),←,
17,"Newman, Chris",28y 95d,174 (56-3-115 33.05%),25 (0.14),←,
42,"OReilly, Jamie",22y 115d,2 (0-0-2 0.00%),,←,
37,"Post, Jayden",20y 259d,13 (2-1-10 19.23%),4 (0.31),←,
18,"Rance, Alex",20y 316d,24 (2-1-21 10.42%),7 (0.29),←,
8,"Riewoldt, Jack",21y 294d,67 (22-2-43 34.33%),132 (1.97),←,
44,"Taylor, Troy",18y 343d,3 (0-0-3 0.00%),3 (1.00),←,
2,"Thursfield, Will",24y 124d,67 (21-3-43 33.58%),,←,
21,"Tuck, Shane",28y 240d,129 (44-3-82 35.27%),57 (0.44),←,
Totals,Totals,23y 63d,1333 (476-30-827 35.71%),799 (0.60),,
C,"Hardwick, Damien",38y 3d,21 (6-0-15 28.57%),,←,
