North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
16,"Brown, Leigh",26y 36d,173 (74-1-98 43.06%),77 (0.45),110 (55-1-54 50.45%),57 (0.52)
33,"Campbell, Matt",21y 69d,15 (9-0-6 60.00%),13 (0.87),←,
27,"Edwards, Aaron",24y 28d,24 (16-0-8 66.67%),28 (1.17),20 (12-0-8 60.00%),26 (1.30)
11,"Firrito, Michael",24y 124d,84 (44-0-40 52.38%),13 (0.15),←,
38,"Gibson, Josh",24y 17d,25 (12-0-13 48.00%),,←,
6,"Grant, Shannon",30y 346d,282 (158-2-122 56.38%),336 (1.19),224 (126-1-97 56.47%),298 (1.33)
31,"Hale, David",23y 313d,81 (36-0-45 44.44%),43 (0.53),←,
39,"Harding, Leigh",26y 339d,91 (45-1-45 50.00%),123 (1.35),←,
4,"Harris, Daniel",25y 325d,118 (59-1-58 50.42%),34 (0.29),←,
29,"Harvey, Brent",29y 321d,243 (136-1-106 56.17%),282 (1.16),←,
21,"Jones, Corey",27y 33d,128 (61-0-67 47.66%),172 (1.34),←,
1,"McIntosh, Hamish",23y 208d,45 (21-0-24 46.67%),20 (0.44),←,
20,"Petrie, Drew",25y 167d,133 (65-1-67 49.25%),112 (0.84),←,
5,"Power, Sam",24y 272d,86 (29-2-55 34.88%),16 (0.19),2 (1-0-1 50.00%),
30,"Pratt, Daniel",25y 9d,65 (34-0-31 52.31%),4 (0.06),62 (33-0-29 53.23%),3 (0.05)
3,"Rawlings, Brady",26y 294d,160 (83-0-77 51.88%),54 (0.34),←,
7,"Simpson, Adam",32y 43d,269 (157-1-111 58.55%),75 (0.28),←,
19,"Swallow, Andrew",20y 302d,39 (19-0-20 48.72%),12 (0.31),←,
12,"Thomas, Lindsay",20y 31d,14 (7-0-7 50.00%),14 (1.00),←,
23,"Thompson, Nathan",30y 45d,166 (76-1-89 46.08%),304 (1.83),47 (21-0-26 44.68%),112 (2.38)
36,"Watt, Shannon",27y 125d,133 (68-1-64 51.50%),9 (0.07),←,
8,"Wells, Daniel",23y 56d,104 (51-1-52 49.52%),60 (0.58),←,
Totals,Totals,25y 226d,2478 (1260-13-1205 50.85%),1801 (0.73),,
C,"Laidley, Dani",41y 3d,116 (57-1-58 49.57%),,←,
