Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",24y 24d,14 (9-0-5 64.29%),3 (0.21),8 (6-0-2 75.00%),3 (0.38)
4,"Bontempelli, Marcus",19y 278d,35 (18-0-17 51.43%),30 (0.86),←,
5,"Boyd, Matthew",33y 2d,257 (122-2-133 47.86%),83 (0.32),←,
12,"Cordy, Zaine",18y 306d,1 (1-0-0 100.00%),,←,
8,"Crameri, Stewart",27y 19d,95 (47-1-47 50.00%),162 (1.71),38 (16-0-22 42.11%),66 (1.74)
6,"Dahlhaus, Luke",23y 8d,92 (38-0-54 41.30%),84 (0.91),←,
29,"Dickson, Tory",27y 337d,55 (24-0-31 43.64%),92 (1.67),←,
1,"Grant, Jarrad",26y 54d,79 (42-0-37 53.16%),82 (1.04),←,
30,"Hamling, Joel",22y 142d,9 (7-0-2 77.78%),,←,
22,"Honeychurch, Mitch",20y 180d,12 (8-0-4 66.67%),9 (0.75),←,
7,"Hunter, Lachie",20y 259d,34 (15-0-19 44.12%),16 (0.47),←,
39,"Johannisen, Jason",22y 294d,46 (19-0-27 41.30%),12 (0.26),←,
11,"Macrae, Jack",21y 26d,53 (25-0-28 47.17%),15 (0.28),←,
38,"Morris, Dale",32y 243d,206 (110-2-94 53.88%),3 (0.01),←,
2,"Murphy, Robert",33y 81d,291 (128-4-159 44.67%),173 (0.59),←,
42,"Picken, Liam",29y 28d,148 (69-0-79 46.62%),45 (0.30),←,
43,"Redpath, Jack",24y 259d,13 (9-0-4 69.23%),16 (1.23),←,
23,"Roughead, Jordan",24y 299d,87 (35-0-52 40.23%),15 (0.17),←,
9,"Stringer, Jake",21y 126d,48 (22-0-26 45.83%),88 (1.83),←,
3,"Wallis, Mitch",22y 309d,74 (30-0-44 40.54%),30 (0.41),←,
19,"Webb, Lukas",19y 178d,9 (6-0-3 66.67%),1 (0.11),←,
10,"Wood, Easton",25y 359d,85 (42-0-43 49.41%),12 (0.14),←,
Totals,Totals,24y 223d,1743 (826-9-908 47.39%),971 (0.56),,
C,"Beveridge, Luke",45y 6d,21 (14-0-7 66.67%),,←,
