Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Breman, Todd",7,3,1,8,2,3.0,,,,,,,1.0,2.0,,,,,,,,,
21,"Bulluss, Paul",3,3,3,6,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
9,"Campbell, Wayne",18,5,8,26,1,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
54,"Dennis, Simon",4,2,2,6,,,,1.0,,,,,,1.0,,,,,,,,,
37,"Esler, Ty",2,,6,8,,,2.0,,,,,,,4.0,,,,,,,,,
42,"Fox, Brad",8,2,8,16,,1.0,,3.0,,,,,3.0,2.0,,,,,,,,,
30,"Free, Tony",26,3,9,35,2,1.0,,2.0,,,,,4.0,1.0,2.0,,,,,,,,
25,"Gale, Brendon",5,1,2,7,,1.0,,,,,,,1.0,3.0,,,,,,,,,
11,"Hernaman, Wayne",7,1,3,10,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
34,"Hogg, Jeff",9,5,5,14,,,,,,,,,3.0,3.0,,,,,,,,,
31,"Howat, John",13,6,8,21,,,,1.0,,,,,,1.0,,,,,,,,,
33,"Knights, Matthew",12,2,13,25,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
4,"Lambert, Craig",13,,22,35,,,,1.0,,,,,2.0,3.0,,,,,,,,,
5,"Lennon, Bruce",10,6,10,20,1,,,3.0,,,,,5.0,3.0,,,,,,,,,
43,"Livingstone, Tim",11,3,4,15,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
6,"Naish, Chris",1,,,1,,,,,,,,,,,,,,,,,,,
12,"Richardson, Matthew",11,9,2,13,4,4.0,,,,,,,,1.0,,,,,,,,,
46,"Thiessen, James",14,3,6,20,,2.0,,,,,,,,3.0,,,,,,,,,
41,"Turner, Scott",14,7,10,24,,,7.0,1.0,,,,,3.0,2.0,,,,,,,,,
20,"Young, Barry",14,5,13,27,,,,3.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,66,135,337,11,18.0,10.0,20.0,,,,,30.0,38.0,2.0,,,,,,,,
Opposition,Opposition,198,53,89,287,19,14.0,23.0,28.0,,,,,38.0,30.0,4.0,,,,,,,,
