Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",9,5,10,19,,,,6.0,3.0,3.0,,1.0,,,,4.0,15.0,1.0,,3.0,1.0,,83.0
3,"Bartram, Clint",9,4,5,14,,,,6.0,2.0,1.0,2.0,2.0,2.0,,,7.0,7.0,1.0,,,1.0,,88.0
6,"Bate, Matthew",8,8,7,15,,3.0,,1.0,,3.0,,2.0,,1.0,,5.0,12.0,1.0,2.0,2.0,,1.0,87.0
43,"Bennell, Jamie",8,4,4,12,2,,,,,4.0,2.0,1.0,,,,6.0,6.0,1.0,,2.0,,,88.0
32,"Bruce, Cameron",7,4,12,19,,,,3.0,4.0,,,5.0,,4.0,,6.0,10.0,1.0,,5.0,,,91.0
36,"Davey, Aaron",18,3,3,21,2,1.0,,5.0,2.0,1.0,5.0,5.0,1.0,2.0,,8.0,12.0,,,,2.0,,79.0
14,"Dunn, Lynden",11,6,2,13,,2.0,1.0,6.0,2.0,4.0,2.0,1.0,1.0,1.0,,4.0,8.0,,2.0,1.0,,1.0,79.0
8,"Frawley, James",8,6,10,18,,,,3.0,4.0,,1.0,,,,,4.0,14.0,1.0,,4.0,1.0,,97.0
20,"Garland, Colin",11,5,9,20,,,,5.0,2.0,2.0,,2.0,,,,8.0,11.0,,,6.0,,,91.0
18,"Green, Brad",14,6,6,20,1,,,2.0,1.0,,4.0,,1.0,,,6.0,14.0,,,,1.0,,91.0
40,"Jamar, Mark",1,1,6,7,,,20.0,2.0,,1.0,,5.0,,3.0,,4.0,3.0,1.0,,,,2.0,73.0
11,"Johnson, Paul",9,4,2,11,1,,11.0,1.0,1.0,1.0,2.0,,1.0,,,5.0,6.0,1.0,,3.0,,,67.0
2,"Jones, Nathan",8,5,11,19,1,,,4.0,1.0,1.0,4.0,4.0,1.0,3.0,,7.0,12.0,,1.0,,,,76.0
24,"Jurrah, Liam",6,5,4,10,2,2.0,,2.0,,2.0,,,,,,5.0,5.0,1.0,3.0,2.0,,1.0,82.0
28,"Macdonald, Joel",9,5,10,19,,,,7.0,2.0,2.0,2.0,1.0,,1.0,,6.0,13.0,,,4.0,1.0,,76.0
13,"McKenzie, Jordie",5,3,16,21,,,,5.0,,2.0,3.0,1.0,1.0,1.0,,10.0,11.0,,,1.0,,,81.0
22,"Moloney, Brent",3,,1,4,,,,2.0,,2.0,1.0,1.0,,1.0,,,2.0,,,1.0,,,41.0
10,"Morton, Cale",9,5,8,17,,,,6.0,3.0,1.0,1.0,4.0,2.0,1.0,,4.0,14.0,1.0,,1.0,,,84.0
27,"Rivers, Jared",10,7,4,14,,,,4.0,3.0,,1.0,1.0,1.0,,,6.0,8.0,1.0,,6.0,,,94.0
31,"Scully, Tom",9,7,13,22,,,,4.0,3.0,4.0,2.0,2.0,2.0,1.0,,7.0,16.0,1.0,,4.0,,,82.0
12,"Sylvia, Colin",18,8,5,23,1,1.0,,2.0,2.0,7.0,3.0,3.0,3.0,1.0,2.0,7.0,16.0,,,1.0,1.0,1.0,85.0
4,"Watts, Jack",13,7,6,19,,1.0,3.0,1.0,1.0,3.0,2.0,5.0,,3.0,,7.0,14.0,,2.0,,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,108,154,357,10,11.0,35.0,77.0,36.0,44.0,37.0,46.0,16.0,23.0,2.0,126.0,229.0,12.0,10.0,46.0,8.0,7.0,
Opposition,Opposition,183,86,149,332,11,16.0,37.0,72.0,28.0,54.0,35.0,38.0,23.0,16.0,4.0,136.0,192.0,13.0,10.0,37.0,12.0,3.0,
