North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",14,2,4,18,1,3.0,,,,,,,3.0,,,,,,,,,,
5,"Anderson, Stuart",9,6,7,16,1,,,2.0,,,,,1.0,,1.0,,,,,,,,
11,"Archer, Glenn",10,2,6,16,,,,3.0,,,,,1.0,1.0,,,,,,,,,
14,"Armstrong, Matt",9,2,8,17,1,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
26,"Bell, Peter",8,2,12,20,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
12,"Blakey, John",8,2,6,14,1,1.0,,1.0,,,,,2.0,,,,,,,,,,
18,"Carey, Wayne",13,10,6,19,4,1.0,,,,,,,3.0,2.0,,,,,,,,,
27,"Crocker, Darren",2,1,3,5,1,,,,,,,,,,,,,,,,,,
25,"Daniltchenko, Jason",3,2,5,8,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,
6,"Fairley, Ian",10,4,4,14,,,,,,,,,1.0,2.0,,,,,,,,,
17,"Freeborn, Glenn",,,3,3,,,,,,,,,,,,,,,,,,,
34,"King, David",12,4,2,14,1,,,,,,,,1.0,,,,,,,,,,
4,"Martyn, Mick",4,1,4,8,,,,,,,,,,,,,,,,,,,
31,"McKernan, Corey",16,4,3,19,2,6.0,14.0,,,,,,3.0,3.0,3.0,,,,,,,,
22,"Roberts, Mark",13,8,10,23,3,1.0,1.0,2.0,,,,,2.0,,2.0,,,,,,,,
3,"Rock, Anthony",17,2,5,22,,,,,,,,,3.0,3.0,,,,,,,,,
8,"Scott, Robert",10,2,7,17,2,1.0,,1.0,,,,,,3.0,,,,,,,,,
24,"Sholl, Craig",12,5,3,15,,,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
37,"Simpson, Adam",7,3,5,12,1,1.0,,2.0,,,,,1.0,,,,,,,,,,
10,"Stevens, Anthony",22,5,9,31,1,1.0,,,,,,,5.0,,,,,,,,,,
36,"Stevens, Mark",4,1,1,5,2,,,1.0,,,,,1.0,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,68,113,316,22,21.0,18.0,18.0,,,,,33.0,22.0,6.0,,,,,,,,
Opposition,Opposition,177,69,68,245,12,8.0,9.0,22.0,,,,,22.0,33.0,,,,,,,,,
