Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
36,"Blanck, James",21y 252d,6 (3-0-3 50.00%),,←,
22,"Breust, Luke",31y 261d,257 (162-2-93 63.42%),478 (1.86),←,
30,"Butler, Sam",19y 170d,8 (1-0-7 12.50%),6 (0.75),←,
12,"Day, Will",21y 55d,30 (8-0-22 26.67%),4 (0.13),←,
19,"Gunston, Jack",30y 287d,222 (135-1-86 61.04%),419 (1.89),208 (130-1-77 62.74%),399 (1.92)
15,"Hardwick, Blake",25y 175d,121 (55-2-64 46.28%),6 (0.05),←,
39,"Jeka, Emerson",20y 315d,5 (0-1-4 10.00%),2 (0.40),←,
9,"Jiath, Changkuoth",23y 47d,37 (12-0-25 32.43%),1 (0.03),←,
23,"Koschitzke, Jacob",22y 19d,34 (10-2-22 32.35%),43 (1.26),←,
2,"Lewis, Mitch",23y 289d,51 (19-2-30 39.22%),84 (1.65),←,
31,"Macdonald, Connor",19y 198d,17 (6-0-11 35.29%),9 (0.53),←,
32,"Maginness, Finn",21y 157d,16 (6-0-10 37.50%),3 (0.19),←,
7,"McEvoy, Ben",33y 19d,249 (135-5-109 55.22%),102 (0.41),158 (84-3-71 54.11%),75 (0.47)
3,"Mitchell, Tom",29y 60d,168 (86-3-79 52.08%),76 (0.45),103 (44-3-56 44.17%),38 (0.37)
13,"Moore, Dylan",22y 360d,49 (16-1-32 33.67%),55 (1.12),←,
35,"Morris, Josh",20y 265d,15 (5-0-10 33.33%),1 (0.07),←,
1,"Morrison, Harry",23y 260d,75 (32-1-42 43.33%),20 (0.27),←,
11,"Nash, Conor",24y 2d,47 (21-1-25 45.74%),15 (0.32),←,
44,"Newcombe, Jai",20y 362d,26 (10-2-14 42.31%),9 (0.35),←,
10,"OMeara, Jaeger",28y 157d,140 (62-2-76 45.00%),69 (0.49),96 (44-2-50 46.88%),42 (0.44)
14,"Scrimshaw, Jack",23y 329d,64 (22-1-41 35.16%),7 (0.11),60 (22-1-37 37.50%),7 (0.12)
6,"Sicily, James",27y 205d,112 (57-1-54 51.34%),58 (0.52),←,
25,"Ward, Josh",18y 347d,11 (6-0-5 54.55%),1 (0.09),←,
Totals,Totals,24y 41d,1760 (869-27-864 49.38%),1468 (0.83),,
C,"Mitchell, Sam",39y 291d,19 (7-0-12 36.84%),,←,
