St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Beveridge, Luke",27y 246d,101 (59-1-41 58.91%),92 (0.91),28 (16-0-12 57.14%),22 (0.79)
2,"Brown, Tony",20y 333d,62 (35-0-27 56.45%),35 (0.56),←,
3,"Burke, Nathan",28y 79d,232 (107-2-123 46.55%),85 (0.37),←,
34,"Daniels, Jayson",27y 66d,169 (58-1-110 34.62%),29 (0.17),111 (45-1-65 40.99%),25 (0.23)
10,"Everitt, Peter",23y 358d,96 (49-1-46 51.56%),156 (1.63),←,
25,"Hall, Barry",21y 77d,24 (16-0-8 66.67%),19 (0.79),←,
35,"Harvey, Robert",26y 248d,184 (95-2-87 52.17%),110 (0.60),←,
6,"Healy, Daniel",23y 358d,19 (12-0-7 63.16%),6 (0.32),←,
24,"Heatley, Jason",26y 64d,28 (21-0-7 75.00%),93 (3.32),25 (18-0-7 72.00%),85 (3.40)
8,"Hudghton, Max",21y 236d,22 (15-0-7 68.18%),,←,
5,"Jones, Austinn",21y 210d,71 (37-0-34 52.11%),62 (0.87),←,
36,"Knowles, Brett",19y 348d,3 (3-0-0 100.00%),,←,
22,"Lappin, Matthew",22y 68d,42 (22-1-19 53.57%),21 (0.50),←,
23,"Loewe, Stewart",29y 338d,242 (111-1-130 46.07%),486 (2.01),←,
11,"Mitchell, Gavin",25y 119d,41 (17-0-24 41.46%),29 (0.71),5 (4-0-1 80.00%),11 (2.20)
1,"Peckett, Justin",25y 203d,101 (48-1-52 48.02%),6 (0.06),←,
13,"Sierakowski, David",23y 118d,57 (29-1-27 51.75%),7 (0.12),←,
29,"Thompson, Andrew",25y 187d,28 (20-0-8 71.43%),16 (0.57),←,
15,"Wakelin, Darryl",23y 258d,61 (34-0-27 55.74%),6 (0.10),←,
12,"Wakelin, Shane",23y 257d,55 (26-1-28 48.18%),17 (0.31),←,
7,"Winmar, Nicky",32y 213d,212 (98-1-113 46.46%),271 (1.28),←,
20,"Young, Matthew",25y 221d,61 (34-0-27 55.74%),15 (0.25),40 (25-0-15 62.50%),9 (0.22)
Totals,Totals,24y 309d,1911 (946-13-952 49.50%),1561 (0.82),,
C,"Alves, Stan",51y 339d,96 (46-1-49 48.44%),,←,
