Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 178d,44 (20-0-24 45.45%),4 (0.09),←,
26,"Bickley, Mark",30y 303d,198 (97-0-101 48.99%),64 (0.32),←,
35,"Biglands, Rhett",22y 272d,9 (6-0-3 66.67%),2 (0.22),←,
6,"Byrne, James",22y 40d,11 (6-0-5 54.55%),2 (0.18),←,
14,"Connell, Matthew",27y 304d,90 (39-0-51 43.33%),26 (0.29),87 (37-0-50 42.53%),26 (0.30)
1,"Crowell, Andrew",22y 292d,5 (3-0-2 60.00%),3 (0.60),←,
33,"Eccles, Andrew",21y 1d,30 (17-0-13 56.67%),17 (0.57),←,
9,"Edwards, Tyson",23y 301d,94 (47-0-47 50.00%),53 (0.56),←,
36,"Goodwin, Simon",23y 159d,63 (35-0-28 55.56%),20 (0.32),←,
34,"Hart, Ben",25y 329d,193 (95-1-97 49.48%),34 (0.18),←,
11,"James, Brett",27y 170d,109 (54-1-54 50.00%),49 (0.45),67 (37-0-30 55.22%),23 (0.34)
5,"Koster, Kym",27y 122d,128 (70-1-57 55.08%),43 (0.34),90 (50-0-40 55.56%),30 (0.33)
31,"Marsh, Ben",23y 329d,19 (11-0-8 57.89%),8 (0.42),←,
23,"McLeod, Andrew",23y 303d,114 (57-0-57 50.00%),108 (0.95),←,
27,"OLoughlin, Ricky",20y 334d,4 (3-0-1 75.00%),2 (0.50),←,
22,"Perrie, Ian",21y 54d,11 (6-0-5 54.55%),11 (1.00),←,
32,"Ricciuto, Mark",24y 360d,162 (76-1-85 47.22%),104 (0.64),←,
10,"Robran, Matthew",29y 75d,114 (62-0-52 54.39%),103 (0.90),107 (58-0-49 54.21%),98 (0.92)
7,"Smart, Nigel",31y 12d,200 (96-1-103 48.25%),99 (0.50),←,
20,"Stenglein, Tyson",19y 322d,13 (8-0-5 61.54%),1 (0.08),←,
30,"Vardy, Peter",24y 128d,71 (37-0-34 52.11%),125 (1.76),←,
17,"Welsh, Scott",21y 178d,49 (32-0-17 65.31%),60 (1.22),13 (6-0-7 46.15%),30 (2.31)
Totals,Totals,24y 191d,1731 (877-5-849 50.66%),938 (0.54),,
C,"Ayres, Gary",39y 248d,129 (71-1-57 55.43%),,13 (6-0-7 46.15%),
