Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",19,,7,26,,,,,,,,,2.0,,3.0,,,,,,,,
32,"Bourke, David",11,5,3,14,,,1.0,3.0,,,,,3.0,,1.0,,,,,,,,
17,"Broderick, Paul",7,,2,9,1,,,1.0,,,,,,,,,,,,,,,
9,"Campbell, Wayne",14,,7,21,,,,3.0,,,,,2.0,1.0,,,,,,,,,
15,"Charles, Justin",4,2,4,8,,,7.0,,,,,,,,,,,,,,,,
10,"Daffy, Nick",10,,7,17,1,2.0,,1.0,,,,,,1.0,,,,,,,,,
14,"Dear, Greg",2,,1,3,,,8.0,1.0,,,,,1.0,,,,,,,,,,
18,"Edwards, Stuart",7,5,1,8,5,1.0,,1.0,,,,,1.0,,,,,,,,,,
30,"Free, Tony",13,4,5,18,,,,1.0,,,,,,1.0,,,,,,,,,
25,"Gale, Brendon",10,6,4,14,4,,3.0,,,,,,1.0,,,,,,,,,,
11,"Gale, Michael",9,3,8,17,,,,,,,,,3.0,1.0,,,,,,,,,
3,"Kellaway, Duncan",4,1,2,6,,,,2.0,,,,,2.0,2.0,,,,,,,,,
33,"Knights, Matthew",6,1,5,11,1,,,1.0,,,,,1.0,,,,,,,,,,
27,"Maxfield, Stuart",15,2,7,22,,1.0,,4.0,,,,,2.0,1.0,,,,,,,,,
6,"Naish, Chris",15,,6,21,,,,2.0,,,,,3.0,1.0,,,,,,,,,
7,"Prescott, Ashley",4,,2,6,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Richardson, Matthew",12,4,4,16,4,1.0,,,,,,,1.0,1.0,,,,,,,,,
26,"Sullivan, Chris",5,2,3,8,1,,,3.0,,,,,,1.0,,,,,,,,,
5,"Tape, Jamie",8,4,3,11,,,,1.0,,,,,1.0,2.0,,,,,,,,,
41,"Turner, Scott",11,1,2,13,,,,,,,,,3.0,1.0,,,,,,,,,
36,"Wigney, Stuart",2,2,5,7,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,9.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,42,88,276,17,14.0,19.0,25.0,,,,,26.0,14.0,4.0,,,,,,,,
Opposition,Opposition,161,68,122,283,14,12.0,18.0,21.0,,,,,14.0,26.0,2.0,,,,,,,,
