Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
20,"Brogan, Dean",26y 109d,56 (43-0-13 76.79%),22 (0.39),←,
25,"Cassisi, Domenic",22y 192d,45 (36-0-9 80.00%),16 (0.36),←,
30,"Chaplin, Troy",19y 38d,2 (1-0-1 50.00%),,←,
26,"Cochrane, Stuart",26y 256d,93 (54-0-39 58.06%),17 (0.18),43 (31-0-12 72.09%),6 (0.14)
35,"Cornes, Chad",25y 141d,124 (82-1-41 66.53%),110 (0.89),←,
18,"Cornes, Kane",22y 87d,71 (53-0-18 74.65%),30 (0.42),←,
17,"Dew, Stuart",25y 227d,138 (83-2-53 60.87%),209 (1.51),←,
33,"Ebert, Brett",21y 135d,18 (12-0-6 66.67%),17 (0.94),←,
10,"Francou, Josh",30y 238d,135 (71-3-61 53.70%),65 (0.48),←,
38,"James, Roger",29y 163d,138 (87-2-49 63.77%),86 (0.62),←,
29,"Kingsley, Adam",29y 225d,146 (87-2-57 60.27%),33 (0.23),←,
5,"Lade, Brendon",28y 266d,126 (76-2-48 61.11%),102 (0.81),←,
3,"Montgomery, Brett",31y 305d,165 (108-2-55 66.06%),97 (0.59),105 (68-1-36 65.24%),43 (0.41)
36,"Pettigrew, Michael",20y 17d,3 (3-0-0 100.00%),,←,
1,"Primus, Matthew",30y 80d,141 (67-2-72 48.23%),71 (0.50),121 (66-2-53 55.37%),66 (0.55)
12,"Shattock, Aaron",24y 335d,59 (36-1-22 61.86%),15 (0.25),2 (1-0-1 50.00%),
39,"Surjan, Jacob",19y 230d,6 (5-0-1 83.33%),2 (0.33),←,
16,"Tredrea, Warren",26y 99d,157 (97-1-59 62.10%),349 (2.22),←,
2,"Wakelin, Darryl",30y 234d,204 (118-1-85 58.09%),12 (0.06),89 (65-0-24 73.03%),4 (0.04)
42,"Walsh, Peter",28y 252d,106 (52-0-54 49.06%),31 (0.29),2 (1-0-1 50.00%),
4,"Wanganeen, Gavin",31y 288d,278 (168-5-105 61.33%),188 (0.68),151 (95-2-54 63.58%),125 (0.83)
24,"White, Damon",21y 229d,7 (6-0-1 85.71%),9 (1.29),←,
Totals,Totals,26y 22d,2218 (1345-24-849 60.64%),1481 (0.67),,
C,"Williams, Mark",46y 224d,145 (93-1-51 64.48%),,←,
