Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",2,,3,5,,,,1.0,,,,,,1.0,,3.0,4.0,,,1.0,,,
33,"Allison, Brett",9,2,5,14,1,,,3.0,1.0,6.0,1.0,2.0,,,,8.0,5.0,,,1.0,,,
11,"Archer, Glenn",14,7,,14,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,8.0,4.0,5.0,,,,,
26,"Bell, Peter",19,4,8,27,1,,,2.0,2.0,5.0,8.0,,1.0,,,14.0,13.0,,,1.0,,,
12,"Blakey, John",8,1,2,10,,,,2.0,2.0,,2.0,,,2.0,,1.0,3.0,,,2.0,,,
16,"Capuano, Mathew",6,3,5,11,,,13.0,,1.0,1.0,1.0,1.0,1.0,,,5.0,4.0,,,3.0,1.0,,
18,"Carey, Wayne",20,11,4,24,6,2.0,,1.0,,9.0,,1.0,3.0,1.0,,18.0,6.0,7.0,6.0,1.0,1.0,,
23,"Clayton, Shane",12,3,4,16,,,,1.0,2.0,4.0,2.0,3.0,,1.0,,4.0,12.0,,,,,,
6,"Grant, Shannon",14,4,9,23,2,,,2.0,1.0,4.0,5.0,3.0,,2.0,,6.0,15.0,,1.0,,,,
29,"Harvey, Brent",12,,3,15,3,,,4.0,,1.0,1.0,,,,,5.0,10.0,,,2.0,,,
34,"King, David",21,4,5,26,,1.0,,1.0,6.0,8.0,3.0,2.0,2.0,3.0,,12.0,10.0,1.0,,4.0,1.0,,
4,"Martyn, Mick",9,3,2,11,,,1.0,3.0,4.0,1.0,3.0,,3.0,2.0,,6.0,2.0,1.0,,2.0,,,
5,"McCartney, Jason",1,1,4,5,,,,2.0,2.0,,,2.0,,,,4.0,1.0,,,3.0,,,
31,"McKernan, Corey",6,3,7,13,,1.0,13.0,,2.0,4.0,1.0,3.0,,2.0,,9.0,4.0,2.0,,1.0,,,
19,"Mooney, Cameron",1,,1,2,,,,,,,,,,1.0,,,2.0,,,1.0,,,
44,"Motlop, Shannon",3,1,1,4,,,,2.0,,1.0,,,,,,1.0,3.0,,,1.0,,,
28,"Pickett, Byron",11,,2,13,,,1.0,5.0,5.0,1.0,,1.0,3.0,1.0,,6.0,3.0,,,5.0,,,
13,"Pike, Martin",8,1,4,12,,,1.0,6.0,2.0,,,1.0,,1.0,,6.0,6.0,,,,,,
24,"Sholl, Craig",3,1,4,7,,1.0,,3.0,,1.0,,,1.0,1.0,,5.0,2.0,,1.0,,,,
7,"Simpson, Adam",14,2,6,20,,,4.0,2.0,1.0,4.0,7.0,3.0,2.0,2.0,,10.0,7.0,,1.0,5.0,,,
10,"Stevens, Anthony",29,4,5,34,1,1.0,1.0,4.0,1.0,7.0,13.0,2.0,2.0,,,19.0,13.0,1.0,1.0,4.0,1.0,,
30,"Welsh, Scott",5,2,1,6,1,,,,1.0,,,,,,,2.0,5.0,,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,57,85,312,15,10.0,34.0,44.0,35.0,58.0,48.0,25.0,19.0,21.0,,152.0,134.0,17.0,11.0,37.0,4.0,,
Opposition,Opposition,201,50,86,287,8,8.0,47.0,32.0,33.0,47.0,51.0,40.0,21.0,19.0,,129.0,137.0,7.0,5.0,29.0,8.0,,
